area_fips,year,qtr,employment,wages,avg_wage_per_employee,state_name,county_name
17173,2023,1,9460.67,107294640,11966.8715576083952587,Illinois,Shelby County
17175,2023,1,2764.01,36445756,12306.0448434271155631,Illinois,Stark County
17177,2023,1,33325.34,437680290,13633.5491324058768141,Illinois,Stephenson County
17179,2023,1,90811.99,1318421832,15291.3927755423105717,Illinois,Tazewell County
17181,2023,1,8731.00,90071526,11596.5359424454150778,Illinois,Union County
17183,2023,1,47027.66,682956780,16722.2098947874332979,Illinois,Vermilion County
17185,2023,1,6592.00,76582666,12871.4879839403649480,Illinois,Wabash County
17187,2023,1,12467.34,149875188,12078.1174099178754026,Illinois,Warren County
17189,2023,1,12720.00,171321136,12958.0881043997911980,Illinois,Washington County
17191,2023,1,7990.66,84482644,11242.3156716023713518,Illinois,Wayne County
17193,2023,1,7963.33,96261618,12121.9356676182107562,Illinois,White County
17195,2023,1,41372.66,534362964,13700.2464718019639021,Illinois,Whiteside County
17197,2023,1,484510.33,7039245817,16569.6108113481980128,Illinois,Will County
17199,2023,1,55724.66,712651450,14910.3546082818341145,Illinois,Williamson County
17201,2023,1,246566.66,3553357580,15905.3083812455423654,Illinois,Winnebago County
17203,2023,1,21075.34,271648802,13623.9745107105092069,Illinois,Woodford County
18001,2023,1,26466.00,319253098,12782.1301515252353848,Indiana,Adams County
18003,2023,1,389314.66,5936524446,15806.5828186327190460,Indiana,Allen County
18005,2023,1,99914.00,1809670382,16316.9168665547977230,Indiana,Bartholomew County
18007,2023,1,4310.00,54279302,12227.4099965187199149,Indiana,Benton County
18009,2023,1,5977.34,69490332,12547.2558524929070521,Indiana,Blackford County
18011,2023,1,82888.01,1102694838,14572.4193136318521261,Indiana,Boone County
18013,2023,1,5734.67,49028680,10818.7781697980929434,Indiana,Brown County
18015,2023,1,10815.33,122288886,12148.7344211827507503,Indiana,Carroll County
18017,2023,1,28756.00,343702028,13087.9907727950701262,Indiana,Cass County
18019,2023,1,114046.66,1487028190,12735.4557422662174652,Indiana,Clark County
18021,2023,1,15473.34,166956460,11781.9305779767118091,Indiana,Clay County
18023,2023,1,22532.00,286503868,13050.5704348668864981,Indiana,Clinton County
18025,2023,1,3609.33,37992542,11763.6703239324675993,Indiana,Crawford County
18027,2023,1,25094.66,290071014,12829.7532082548307729,Indiana,Daviess County
18029,2023,1,29339.34,352021774,13890.4108223032761345,Indiana,Dearborn County
18031,2023,1,27838.66,360188636,13402.1976557208608875,Indiana,Decatur County
18033,2023,1,43143.99,769741548,15669.1153612401570807,Indiana,DeKalb County
18035,2023,1,87971.34,1106592704,14060.8556027908287504,Indiana,Delaware County
18037,2023,1,54789.34,703561874,13207.1722898105119538,Indiana,Dubois County
18039,2023,1,265314.00,4270614646,15509.5130286518806495,Indiana,Elkhart County
18041,2023,1,11670.00,127300684,11883.6167724611866164,Indiana,Fayette County
18043,2023,1,62638.01,831363630,14758.4121313216141599,Indiana,Floyd County
18045,2023,1,9958.00,110321570,11831.7563758797702755,Indiana,Fountain County
18047,2023,1,9189.99,92796662,11197.6855924723358184,Indiana,Franklin County
18049,2023,1,12336.66,140174836,13141.7330862240125696,Indiana,Fulton County
18051,2023,1,43401.34,670160398,13835.6827312752921837,Indiana,Gibson County
18053,2023,1,53967.34,672840552,13275.3345093333342855,Indiana,Grant County
18055,2023,1,12696.00,141311804,12534.9611711232647137,Indiana,Greene County
18057,2023,1,313567.34,5660177180,17037.7005514491085873,Indiana,Hamilton County
18059,2023,1,53831.34,771125344,15783.3887864278772194,Indiana,Hancock County
18061,2023,1,20910.00,250986874,13094.5466359126864627,Indiana,Harrison County
18063,2023,1,157250.00,2108852740,15293.8218348008981072,Indiana,Hendricks County
18065,2023,1,25806.67,304629534,13164.8021915587794946,Indiana,Henry County
18067,2023,1,69540.66,1144244184,15251.1123194038359101,Indiana,Howard County
18069,2023,1,27588.66,326163732,12257.3035416496088318,Indiana,Huntington County
18071,2023,1,44336.67,605339186,14343.2375211287482474,Indiana,Jackson County
18073,2023,1,22682.67,275318576,12606.9079655957153611,Indiana,Jasper County
18075,2023,1,13987.33,162593248,12773.4648453064803504,Indiana,Jay County
18077,2023,1,24959.33,304221440,13051.1492203236279303,Indiana,Jefferson County
18079,2023,1,15234.00,174583042,12601.0551491646834337,Indiana,Jennings County
18081,2023,1,126160.00,1549437606,13304.9952027968279745,Indiana,Johnson County
18083,2023,1,34467.33,422499822,13084.2569495691163102,Indiana,Knox County
18085,2023,1,73563.34,1195722312,15430.9646494443038435,Indiana,Kosciusko County
18087,2023,1,29484.00,359455812,12697.7968437817036071,Indiana,LaGrange County
18089,2023,1,372444.67,5583145398,15830.4377476707952064,Indiana,Lake County
18091,2023,1,80164.66,1021130294,13713.6364225442349840,Indiana,LaPorte County
18093,2023,1,25653.34,330046620,12703.1379958136999209,Indiana,Lawrence County
18095,2023,1,77831.34,908123116,13543.9978290946612155,Indiana,Madison County
18097,2023,1,1223106.00,24118032606,19203.840862138784,Indiana,Marion County
18099,2023,1,37506.66,454569636,13208.4075435981133927,Indiana,Marshall County
18101,2023,1,15579.33,332484554,16216.7600644354257907,Indiana,Martin County
18103,2023,1,17342.66,202656240,13134.9086761841183176,Indiana,Miami County
18105,2023,1,134477.33,2011665198,16851.3982979333929687,Indiana,Monroe County
18107,2023,1,30391.34,446697810,14366.7754245693262936,Indiana,Montgomery County
18109,2023,1,30168.65,369526982,13369.8949469542874756,Indiana,Morgan County
18111,2023,1,6344.00,72882822,11408.7353462729511649,Indiana,Newton County
18113,2023,1,34194.00,426747738,12645.2986255546070957,Indiana,Noble County
18115,2023,1,2089.99,19786108,12470.6970778173698346,Indiana,Ohio County
18117,2023,1,14690.00,156875008,11932.0030333767671009,Indiana,Orange County
18119,2023,1,10892.66,163907484,13325.5183955255711311,Indiana,Owen County
18121,2023,1,6668.01,66592612,11351.1914640213909626,Indiana,Parke County
18123,2023,1,12795.34,155384636,12877.7744285565348223,Indiana,Perry County
18125,2023,1,5212.00,77033110,13047.5629027128445965,Indiana,Pike County
18127,2023,1,124166.00,1717748652,14099.5292234906910980,Indiana,Porter County
18129,2023,1,16909.33,283272768,14181.1768810377893355,Indiana,Posey County
18131,2023,1,10376.67,137346622,12975.6183928417845636,Indiana,Pulaski County
18133,2023,1,24626.66,293660544,12875.2971036204798571,Indiana,Putnam County
18135,2023,1,13867.33,159010448,11723.7183405305726537,Indiana,Randolph County
18137,2023,1,20895.34,270723166,12960.2159404581522091,Indiana,Ripley County
18139,2023,1,9582.66,115611756,13088.0278426495003759,Indiana,Rush County
18141,2023,1,238710.00,3469798812,15227.7535994205572827,Indiana,St. Joseph County
18143,2023,1,15402.66,184464094,13624.8738440574273916,Indiana,Scott County
18145,2023,1,36139.33,519399838,14709.0801754623518254,Indiana,Shelby County
18147,2023,1,12703.33,164618614,12338.6341221492223411,Indiana,Spencer County
18149,2023,1,8205.34,83380098,11685.6574388898156282,Indiana,Starke County
18151,2023,1,32912.66,380420476,11909.3154794484229927,Indiana,Steuben County
18153,2023,1,11529.99,152163328,13421.5658073563988598,Indiana,Sullivan County
18155,2023,1,3354.67,33896522,12332.3572906136213479,Indiana,Switzerland County
18157,2023,1,184340.00,2713037288,15994.9804776924779096,Indiana,Tippecanoe County
18159,2023,1,9422.00,136785532,13459.4041003397886065,Indiana,Tipton County
18161,2023,1,2573.33,24599776,11101.1858371707334279,Indiana,Union County
18163,2023,1,212930.67,3032709228,14923.0786783843590000,Indiana,Vanderburgh County
18165,2023,1,8616.67,136926526,13654.2999215893882365,Indiana,Vermillion County
18167,2023,1,90164.01,1178851514,15006.4281193063544618,Indiana,Vigo County
18169,2023,1,24289.34,310355264,12694.2300682461151053,Indiana,Wabash County
18171,2023,1,3788.00,46522810,11512.1824130181991313,Indiana,Warren County
18173,2023,1,34031.99,474020860,13424.7019901256458275,Indiana,Warrick County
18175,2023,1,12154.00,124898904,11676.0152289763945663,Indiana,Washington County
18177,2023,1,58414.00,724419874,13057.1258291120751191,Indiana,Wayne County
18179,2023,1,21540.66,261359246,12276.3797139235506602,Indiana,Wells County
18181,2023,1,17788.00,219716320,12399.7512953910954226,Indiana,White County
18183,2023,1,27489.33,444528280,14645.4184496861439819,Indiana,Whitley County
19001,2023,1,5841.34,70031342,11717.7525662746301635,Iowa,Adair County
19003,2023,1,2340.67,27713700,12910.9123009292093495,Iowa,Adams County
19005,2023,1,9523.34,103176012,12253.3093566855460409,Iowa,Allamakee County
19007,2023,1,8945.33,103346704,12755.7771532377890777,Iowa,Appanoose County
19009,2023,1,3652.67,42249366,12159.9519754951671938,Iowa,Audubon County
19011,2023,1,11341.34,136750940,12964.8555755839846536,Iowa,Benton County
19013,2023,1,142015.34,2018295444,15185.7705569357738678,Iowa,Black Hawk County
19015,2023,1,17365.34,226970640,14024.8817469935612165,Iowa,Boone County
19017,2023,1,19303.34,253367062,13462.4909946731310753,Iowa,Bremer County
19019,2023,1,13015.99,157941114,13040.1151899405627033,Iowa,Buchanan County
19021,2023,1,21888.00,276206898,13957.1022723089984563,Iowa,Buena Vista County
19023,2023,1,7244.00,94101872,13245.8249241570658754,Iowa,Butler County
19025,2023,1,5372.00,60463616,12094.1588816956815240,Iowa,Calhoun County
19027,2023,1,21592.00,259024570,12668.2859464357908433,Iowa,Carroll County
19029,2023,1,11443.34,136365760,13781.6722666567211992,Iowa,Cass County
19031,2023,1,9901.34,116199784,12256.4082988193752477,Iowa,Cedar County
19033,2023,1,45763.34,607585748,14512.0078695758202874,Iowa,Cerro Gordo County
19035,2023,1,9470.00,114906152,12906.2205705303978030,Iowa,Cherokee County
19037,2023,1,9859.33,126742952,13186.8624777657580619,Iowa,Chickasaw County
19039,2023,1,9124.00,109234932,12873.3351802208013909,Iowa,Clarke County
19041,2023,1,16900.67,210933098,14121.1507756889379941,Iowa,Clay County
19043,2023,1,12039.99,140909280,12853.2369447345691114,Iowa,Clayton County
19045,2023,1,38472.00,496380106,13493.5677637798560566,Iowa,Clinton County
19047,2023,1,12555.33,159776990,14194.3077502803555561,Iowa,Crawford County
19049,2023,1,103674.01,2274895614,17441.0588757458055874,Iowa,Dallas County
19051,2023,1,4395.34,54104320,12514.7901616539717231,Iowa,Davis County
19053,2023,1,4788.66,48409112,11759.8983711541895953,Iowa,Decatur County
19055,2023,1,12839.34,166290488,12960.6790486637284414,Iowa,Delaware County
19057,2023,1,38375.33,487807928,13684.0218095535025908,Iowa,Des Moines County
19059,2023,1,19148.66,223929724,13425.2178758812727045,Iowa,Dickinson County
19061,2023,1,115599.33,1638957266,14627.9730500443661985,Iowa,Dubuque County
19063,2023,1,6521.34,72589264,11547.2118898512798666,Iowa,Emmet County
19065,2023,1,13760.66,155057544,12663.7878207065428540,Iowa,Fayette County
19067,2023,1,11392.00,159873026,13938.2924031568616226,Iowa,Floyd County
19069,2023,1,7707.99,98661840,12522.4356235035942140,Iowa,Franklin County
19071,2023,1,4378.66,51418166,11483.1882164351231193,Iowa,Fremont County
19073,2023,1,6487.33,81720520,13426.2171806849091317,Iowa,Greene County
19075,2023,1,7792.66,105198146,12753.4734621714070820,Iowa,Grundy County
19077,2023,1,6115.99,80526114,13272.5829859377097919,Iowa,Guthrie County
19079,2023,1,11386.67,142541934,13353.9198258617586219,Iowa,Hamilton County
19081,2023,1,11828.66,166024698,13604.7138575072661095,Iowa,Hancock County
19083,2023,1,12930.00,177025428,13231.5481897381374417,Iowa,Hardin County
19085,2023,1,7694.00,88188652,12262.7685409733436379,Iowa,Harrison County
19087,2023,1,17468.00,236640458,13858.2838237669483817,Iowa,Henry County
19089,2023,1,8433.99,95124390,11870.5250009308947786,Iowa,Howard County
19091,2023,1,7268.00,91402982,13014.7065548570482513,Iowa,Humboldt County
19093,2023,1,7226.67,105556180,12779.8564982770672334,Iowa,Ida County
19095,2023,1,17735.34,218074420,13231.1612136657115390,Iowa,Iowa County
19097,2023,1,11510.67,124663006,12010.5456075450660391,Iowa,Jackson County
19099,2023,1,19710.01,228137622,13003.8922516628716260,Iowa,Jasper County
19101,2023,1,14815.34,192202798,14041.8267397341561150,Iowa,Jefferson County
19103,2023,1,134653.34,1973312578,17715.9800383689432715,Iowa,Johnson County
19105,2023,1,11964.67,135975890,12460.5391642707198923,Iowa,Jones County
19107,2023,1,4364.66,50803512,11905.5574498658129441,Iowa,Keokuk County
19109,2023,1,12605.33,162357216,12639.2534412943350164,Iowa,Kossuth County
19111,2023,1,27371.34,370950064,13538.0199790899903863,Iowa,Lee County
19113,2023,1,250781.33,4270152692,16739.0532956761685535,Iowa,Linn County
19115,2023,1,7558.00,94414754,12826.4911951404770744,Iowa,Louisa County
19117,2023,1,6910.01,85105118,12861.1695472598524596,Iowa,Lucas County
19119,2023,1,8998.66,96990580,11755.7258229285998784,Iowa,Lyon County
19121,2023,1,6976.00,82726130,13493.5206421489462316,Iowa,Madison County
19123,2023,1,15280.66,222488142,13967.0582940667955483,Iowa,Mahaska County
19125,2023,1,37761.34,702948042,15528.5000002702878473,Iowa,Marion County
19127,2023,1,31064.00,417323024,14050.7041652854577560,Iowa,Marshall County
19129,2023,1,5568.99,78620855,14082.4847312888147533,Iowa,Mills County
19131,2023,1,7607.33,100224864,12675.4501977808728781,Iowa,Mitchell County
19133,2023,1,5081.34,57063988,11921.0264927757613705,Iowa,Monona County
19135,2023,1,7482.67,119568436,14732.2440795932098170,Iowa,Monroe County
19137,2023,1,7996.66,100515002,12820.1562981562943705,Iowa,Montgomery County
19139,2023,1,43078.00,663699280,14471.1040839006050161,Iowa,Muscatine County
19141,2023,1,12678.00,146602460,12390.1582508874262941,Iowa,O'Brien County
19143,2023,1,5180.67,62527018,12349.3591443771234777,Iowa,Osceola County
19145,2023,1,11326.66,137155587,13365.4078369746442100,Iowa,Page County
19147,2023,1,6921.34,80915462,12255.7114928997384716,Iowa,Palo Alto County
19149,2023,1,22994.00,416419598,16332.3441587103144353,Iowa,Plymouth County
19151,2023,1,5450.00,68055532,12378.3991618922611584,Iowa,Pocahontas County
19153,2023,1,614118.66,11537451772,18282.0786000346139228,Iowa,Polk County
19155,2023,1,78801.34,1064609190,14200.4629804282168388,Iowa,Pottawattamie County
19157,2023,1,18422.00,260613266,13247.1153384600523818,Iowa,Poweshiek County
19159,2023,1,2675.34,28321560,11114.5713855204100546,Iowa,Ringgold County
19161,2023,1,5776.00,75478316,12643.6643600879490470,Iowa,Sac County
19163,2023,1,175143.33,2539153876,15613.6515300709156212,Iowa,Scott County
19165,2023,1,10941.33,145412100,13691.5243622632045286,Iowa,Shelby County
19167,2023,1,43579.34,557006482,14575.7038570802744373,Iowa,Sioux County
19169,2023,1,80183.67,1218063809,16249.5722372829727681,Iowa,Story County
19171,2023,1,10761.33,146945596,13213.5989420459222558,Iowa,Tama County
19173,2023,1,3853.34,45039884,11339.7351239755836324,Iowa,Taylor County
19175,2023,1,11393.33,131778150,13328.0146855888810920,Iowa,Union County
19177,2023,1,3683.34,41679776,12444.8786571280642223,Iowa,Van Buren County
19179,2023,1,30217.35,388748872,13814.7964084303727399,Iowa,Wapello County
19181,2023,1,24131.34,293295868,13160.1856813873361896,Iowa,Warren County
19183,2023,1,16062.00,177148070,12638.6747277578669610,Iowa,Washington County
19185,2023,1,4161.99,49945102,12635.8379652988682194,Iowa,Wayne County
19187,2023,1,34488.67,483527874,14460.6193660193807930,Iowa,Webster County
19189,2023,1,8190.66,90674810,11272.6015637834284634,Iowa,Winnebago County
19191,2023,1,19596.00,237946350,13127.5856497093838582,Iowa,Winneshiek County
19193,2023,1,100982.01,1320903352,14926.2254021005779480,Iowa,Woodbury County
19195,2023,1,4438.66,51390540,12111.1657068371559500,Iowa,Worth County
19197,2023,1,11445.34,156527652,14677.1425770069396370,Iowa,Wright County
20001,2023,1,10968.00,119400248,11611.9615008520281340,Kansas,Allen County
20003,2023,1,4480.00,49353774,11490.3183056637728654,Kansas,Anderson County
20005,2023,1,10884.00,150756112,13398.2049879394107899,Kansas,Atchison County
20007,2023,1,3087.34,34104318,11535.6914596564464154,Kansas,Barber County
20009,2023,1,22810.00,275695024,12628.6491722124664356,Kansas,Barton County
20011,2023,1,11172.00,115651686,11258.0404678891644823,Kansas,Bourbon County
20013,2023,1,8722.67,104503990,12216.5349033376457678,Kansas,Brown County
20015,2023,1,39816.66,480858242,13196.3830299703822240,Kansas,Butler County
20017,2023,1,1420.66,15982172,13872.9141142863963215,Kansas,Chase County
20019,2023,1,1498.00,13112660,9874.8437055484576518,Kansas,Chautauqua County
20021,2023,1,11454.66,155124738,12628.9173425072814132,Kansas,Cherokee County
20023,2023,1,1645.34,16323138,10918.8958187076917235,Kansas,Cheyenne County
20025,2023,1,1548.66,18658044,12048.6729145771380916,Kansas,Clark County
