"area_fips","year","qtr","employment","wages","avg_wage_per_employee"
"13103",2023,1,"24414.67","310369346","13236.9594984942875742"
"13105",2023,1,"12190.67","132975574","12832.3976843661293687"
"13107",2023,1,"14356.67","159255314","12050.0963165063311636"
"13109",2023,1,"9226.66","86091704","11916.1274111950883547"
"13111",2023,1,"14150.66","153391594","12540.5448731521819383"
"13113",2023,1,"97417.33","1394799700","17089.9943146086733200"
"13115",2023,1,"86019.99","1081874952","13626.2480885949283963"
"13117",2023,1,"166613.33","2584826684","16721.0538184359775170"
"13119",2023,1,"15665.99","179034700","11688.4731829292875885"
"13121",2023,1,"1872649.33","51049458008","23394.998421951035"
"13123",2023,1,"14923.33","161886462","11707.0711679343087108"
"13125",2023,1,"727.34","6777448","10942.2727811348398115"
"13127",2023,1,"80138.67","1033275924","15306.7951149648208137"
"13129",2023,1,"49306.65","701888712","13377.8463432471248002"
"13131",2023,1,"12614.00","134410420","11951.7681588218999689"
"13133",2023,1,"13558.66","173591582","12324.2320276802931390"
"13135",2023,1,"751968.00","12617212900","16883.0176873201051119"
"13137",2023,1,"28329.34","329628214","12654.6201450479635979"
"13139",2023,1,"195052.00","3023888868","15542.4708844873601430"
"13141",2023,1,"2876.00","32792202","11786.6329260873240640"
"13143",2023,1,"14678.00","179742162","12557.4574485764977777"
"13145",2023,1,"11945.34","131423558","10904.2869225298217843"
"13147",2023,1,"15489.33","172661186","12354.1636329852543736"
"13149",2023,1,"4412.66","68754686","14186.3861999360792461"
"13151",2023,1,"148803.34","1810216646","16314.0008717908020061"
"13153",2023,1,"129451.34","1844643456","14334.7958980771933881"
"13155",2023,1,"4237.34","47889956","11491.0173207490120035"
"13157",2023,1,"93908.66","1112871154","13429.1560468782484405"
"13159",2023,1,"4873.33","48060646","11219.7167480302421681"
"13161",2023,1,"8471.35","98256626","12791.7215323780140638"
"13163",2023,1,"9826.66","117062348","13082.8126945043808942"
"13165",2023,1,"2860.00","30715286","10872.6355003951314940"
"13167",2023,1,"2698.66","26866060","11174.4747521678017437"
"13169",2023,1,"7789.34","84951076","13219.9834583422062040"
"13171",2023,1,"8543.99","101113734","12775.1687294688955163"
"13173",2023,1,"2850.66","27509526","11443.8786505688239974"
"13175",2023,1,"38398.00","479819844","14113.2766247681555585"
"13177",2023,1,"15106.01","172190492","11698.3550402396784857"
"13179",2023,1,"39787.33","475517902","12044.2458942384046541"
"13181",2023,1,"2755.99","26350744","10516.7690748261246050"
"13183",2023,1,"2560.00","25390422","11132.8016027751751669"
"13185",2023,1,"97749.33","1118059598","12747.7643422425983410"
"13187",2023,1,"16529.33","188643436","13332.0814208159616990"
"13189",2023,1,"15014.66","160005136","12056.7329441521342245"
"13191",2023,1,"3483.99","34408670","11497.9734209405401250"
"13193",2023,1,"5375.34","72426650","12996.5719277689683245"
"13195",2023,1,"7560.66","80223878","11226.2655802199061033"
"13197",2023,1,"2529.33","23280818","9807.6461555904624116"
"13199",2023,1,"9058.67","103782942","12339.8056659187880680"
"13201",2023,1,"3751.34","42444560","12996.3398481248657174"
"13205",2023,1,"13426.67","139186970","11529.8400668920081786"
"13207",2023,1,"15028.67","209285956","15028.0714124114323715"
"13209",2023,1,"2962.67","27867806","10199.7290961523505922"
"13211",2023,1,"17079.33","223328096","12353.8067476440009822"
"13213",2023,1,"16293.34","171992030","11915.7380534129814902"
"13215",2023,1,"181209.34","2530367924","13320.6343414433713740"
"13217",2023,1,"50140.66","661005918","14380.8309373827355574"
"13219",2023,1,"28318.66","333370630","11401.8182390491052736"
"13221",2023,1,"3846.00","40589252","10484.7921720571552202"
"13223",2023,1,"58141.99","656301476","13240.0954283955301018"
"13225",2023,1,"19514.00","223686248","12809.5740246376230266"
"13227",2023,1,"17409.33","236462660","14146.6884339044135741"
"13229",2023,1,"9004.67","98149612","11380.1703363433137727"
"13231",2023,1,"6664.00","72374292","12196.9520983357100104"
"13233",2023,1,"22450.00","261864656","12800.3112189571924202"
"13235",2023,1,"5534.01","60660094","12179.5197395845072857"
"13237",2023,1,"12321.33","134869226","12118.6004819590338972"
"13239",2023,1,"586.00","5680248","11919.9354350046661052"
"13241",2023,1,"11158.66","111256710","11363.3441907556218110"
"13243",2023,1,"3703.99","36951564","9637.7489329804914343"
"13245",2023,1,"208337.33","2957162216","16007.8211620059964744"
"13247",2023,1,"73237.34","1072908708","15685.7965318131130135"
"13249",2023,1,"2213.34","23490128","11588.4913233538060241"
"13251",2023,1,"5789.33","59283168","11592.4391084079256480"
"13253",2023,1,"4690.66","46937196","11193.6538448818766357"
"13255",2023,1,"46427.33","561860596","13410.6181399719693781"
"13257",2023,1,"17310.01","219420456","12666.4968635194114353"
"13259",2023,1,"3275.33","41691666","12784.0632512589358476"
"13261",2023,1,"20584.66","241225500","13351.3522475631914452"
"13263",2023,1,"1596.01","18015374","11885.1106983402114705"
"13265",2023,1,"474.01","4555834","10461.8530769571885790"
"13267",2023,1,"11094.66","119868692","12492.1554601912315394"
"13269",2023,1,"2764.66","34631308","12643.3958952271930257"
"13271",2023,1,"4270.00","42398672","10591.4002100717999317"
"13273",2023,1,"4354.01","45296504","11556.3628065899133802"
"13275",2023,1,"41775.34","577049502","14342.7080336935662583"
"13277",2023,1,"44670.00","531798634","13766.2313491191559497"
"13279",2023,1,"24374.00","257467484","11604.9502726705983923"
"13281",2023,1,"6968.65","71644010","12023.6154713489120497"
"13283",2023,1,"2051.34","22386944","11079.4457538174455537"
"13285",2023,1,"79613.34","1056620050","13744.3384446049648175"
"13287",2023,1,"3880.66","43150678","11597.0428732361249023"
"13289",2023,1,"3733.34","39208690","12672.4516614939390630"
"13291",2023,1,"15373.35","184109130","12546.6661653903430878"
"13293",2023,1,"14027.33","156517552","12226.1816361881261291"
"13295",2023,1,"29468.66","315553870","11586.7713372440619445"
"13297",2023,1,"52361.34","690984034","14613.7876031860800877"
"13299",2023,1,"29446.01","323732328","11990.0356019947749458"
"13301",2023,1,"3156.01","40332130","11732.1493092934872401"
"13303",2023,1,"12777.33","149939118","11695.1233035274687868"
"13305",2023,1,"17480.00","212152316","13583.3781327998828702"
"13307",2023,1,"1051.33","13479850","12377.3558176519758418"
"13309",2023,1,"2270.00","24305820","10967.9035298686832339"
"13311",2023,1,"18874.00","186741448","12488.1072406001779250"
"13313",2023,1,"114022.00","1509675244","13921.9273512563976002"
"13315",2023,1,"2236.00","20554242","9900.0489201917315911"
"13317",2023,1,"5314.00","62248786","11700.4569390447057070"
"13319",2023,1,"5837.34","79595144","13038.0282775569005846"
"13321",2023,1,"5873.34","58833430","11687.2458906974879351"
"13999",2023,1,"418944.67","11428580720","22270.0606497737253277"
"15000",2023,1,"1383194.67","22218958997","17979.195443705720"
"15001",2023,1,"143636.00","1958259274","16443.1128655057728385"
"15003",2023,1,"891997.33","14692773044","18297.5883437614579782"
"15007",2023,1,"59553.00","818210912","16653.8685130973822009"
"15009",2023,1,"145138.67","2084547628","16185.2463739139424410"
"15999",2023,1,"11815.34","303012048","28023.8475833240495909"
"16000",2023,1,"1758978.34","24671499622","14629.3306869784719732"
"16001",2023,1,"554814.67","9157402334","16401.5151447139467343"
"16003",2023,1,"1837.33","22217512","12189.8604774665558014"
"16005",2023,1,"72319.34","827668428","13427.9379664170341473"
"16007",2023,1,"3753.33","34051862","10126.1207606333642072"
"16009",2023,1,"6650.00","91914772","13666.0188118805230753"
"16011",2023,1,"30574.00","341960526","12814.0362332543601447"
"16013",2023,1,"28014.01","399464878","15240.7505748832815409"
"16015",2023,1,"3647.34","28644032","9863.2593295684251322"
"16017",2023,1,"30986.66","363630282","13664.3048953995926085"
"16019",2023,1,"120183.33","1426930880","14829.6039798281045401"
"16021",2023,1,"7376.00","81935226","14275.6289780900057719"
"16023",2023,1,"18969.33","506638664","20546.1659607859507460"
"16025",2023,1,"742.66","10489272","13346.6516694461650859"
"16027",2023,1,"164553.34","2000312382","13797.2410613369187852"
"16029",2023,1,"7026.00","113995052","14619.9825235393730802"
"16031",2023,1,"24454.66","280341188","12685.8602739870778287"
"16033",2023,1,"549.34","8741030","14532.2298259419977244"
"16035",2023,1,"5328.66","62851238","13290.4099432603325603"
"16037",2023,1,"2624.00","25599156","10896.5589819383819119"
"16039",2023,1,"14337.33","159841066","11901.3775277026441741"
"16041",2023,1,"8089.33","81840216","12151.6333351837797929"
"16043",2023,1,"6288.67","64968370","12676.5541514616538855"
"16045",2023,1,"8607.33","88208640","13415.5063918163191190"
"16047",2023,1,"12812.66","154557778","12478.0745077855496366"
"16049",2023,1,"8797.33","93797252","13024.9065815343923738"
"16051",2023,1,"14949.34","152079252","12066.0848377444814433"
"16053",2023,1,"22461.33","272809138","13066.3529264820278456"
"16055",2023,1,"134368.00","1792169828","15134.0665088194440951"
"16057",2023,1,"27921.34","334995122","13727.9180844959952842"
"16059",2023,1,"5056.66","60230920","13032.0087557599350723"
"16061",2023,1,"3200.00","31790298","11949.8416448679505466"
"16063",2023,1,"3260.67","41252094","13126.4282553718695656"
"16065",2023,1,"33805.33","325472508","12677.6236037443233171"
"16067",2023,1,"17062.67","198326234","12796.2482633537094742"
"16069",2023,1,"42085.34","547702894","14159.9378720787141433"
"16071",2023,1,"2925.33","25005146","10074.8755734537234763"
"16073",2023,1,"5774.66","68457134","12311.3248360810535786"
"16075",2023,1,"13626.00","164577674","13023.3361589473981127"
"16077",2023,1,"7167.34","88015246","12675.7787979837833976"
"16079",2023,1,"9855.99","123085184","14526.0670463317739155"
"16081",2023,1,"8056.00","97043694","12670.8559103272989907"
"16083",2023,1,"81250.00","961458154","13393.2595066616377217"
"16085",2023,1,"10426.67","124057162","13289.0389184647791581"
"16087",2023,1,"5875.34","61269238","13822.2409699415379699"
"16999",2023,1,"42804.66","1173079550","23630.5314241646268520"
"17000",2023,1,"12606315.67","253838467402","19494.031229948641"
"17001",2023,1,"60321.34","801687753","15139.7712178237080207"
"17003",2023,1,"1726.00","18101158","11818.9080974246006662"
"17005",2023,1,"8776.01","105246814","13705.9464289124901358"
"17007",2023,1,"24980.66","379020908","15257.1671994788054636"
"17009",2023,1,"8694.00","133303706","15560.3949012256782630"
"17011",2023,1,"21060.66","297564264","14581.7801104414570164"
"17013",2023,1,"1465.34","12612426","10485.7246280862475970"
"17015",2023,1,"7645.34","94987096","13865.8768180757297250"
"17017",2023,1,"10708.67","137439342","13066.3152361953330049"
"17019",2023,1,"162912.00","2458612645","16747.3048864959352116"
"17021",2023,1,"16988.67","211593359","13711.2021449832906331"
"17023",2023,1,"9016.66","105453502","12020.9166891290519379"
"17025",2023,1,"9153.33","109665574","12799.8773566326715142"
"17027",2023,1,"21404.66","248682321","12814.5280707729331837"
"17029",2023,1,"42481.34","563928373","14788.6393388322120168"
"17031",2023,1,"5045897.33","118410248832","22896.944402758896"
"17033",2023,1,"12622.66","208424579","15894.7608386736154125"
"17035",2023,1,"5768.66","61552398","11440.4032956003076191"
"17037",2023,1,"63160.00","800724516","14338.7313418637225276"
"17039",2023,1,"9687.99","173251878","16270.8576056494787635"
"17041",2023,1,"15018.00","184384538","12751.7603516193715674"
"17043",2023,1,"1182787.00","24791530282","21523.3813386229075444"
"17045",2023,1,"12468.00","170641472","14105.1329742950411118"
"17047",2023,1,"4163.34","46518564","11278.3196825197683776"
"17049",2023,1,"44459.34","550613221","14653.6547358014810410"
"17051",2023,1,"9546.67","98102198","11755.6552406365379516"
"17053",2023,1,"10782.01","145802270","12584.3713995371505114"
"17055",2023,1,"17519.99","185727702","12700.2382036250466650"
"17057",2023,1,"14464.66","150209243","12221.4046305472176633"
"17059",2023,1,"1738.66","21489148","11831.0023529734204841"
"17061",2023,1,"4589.34","50138544","11156.6968951993063021"
"17063",2023,1,"41244.00","753994788","17206.0797516083781256"
"17065",2023,1,"3932.66","52012822","12812.2232906990707908"
"17067",2023,1,"7942.66","82906792","11116.0435380929163475"
"17069",2023,1,"1490.00","19601100","12030.9334170535467929"
"17071",2023,1,"2119.34","19011098","10105.7370756965904376"
"17073",2023,1,"22837.67","272225172","13575.0177374157760758"
"17075",2023,1,"13726.00","148482000","11588.7638506847640105"
"17077",2023,1,"40722.33","577646155","14842.4305146070028647"
"17079",2023,1,"4060.66","45074820","11719.0596964533938885"
"17081",2023,1,"36128.67","504317925","16193.6200227030390887"
"17083",2023,1,"9854.66","108376908","12176.9584417257351544"
"17085",2023,1,"13894.66","151183232","12199.9405050183220892"
"17087",2023,1,"3408.33","43521472","13363.5634132334834050"
"17089",2023,1,"387041.67","5851349459","21045.7487583776581989"
"17091",2023,1,"76756.67","1013820074","14834.8312225737806880"
"17093",2023,1,"58351.34","744497544","14905.8282841349345819"
"17095",2023,1,"29168.01","321213736","13340.3239739050578536"
"17097",2023,1,"605844.33","16847023799","26551.2321772190396731"
"17099",2023,1,"79698.00","1131155232","15606.6482311635309693"
"17101",2023,1,"6514.00","76800615","12898.7297453444588254"
"17103",2023,1,"25288.67","381131988","16075.2434291859852944"
"17105",2023,1,"23977.00","331521225","14996.3093351264330505"
"17107",2023,1,"14037.34","189134295","15140.3402967012322176"
"17109",2023,1,"16965.33","195135202","12457.2210161227434407"
"17111",2023,1,"185475.99","2482950980","14849.9204488946484035"
"17113",2023,1,"159292.00","2947481725","18122.8840908836051792"
"17115",2023,1,"87123.34","1859838367","20351.2589347928192824"
"17117",2023,1,"19843.34","216291190","11662.3235371391386390"
"17119",2023,1,"205913.34","2910802256","15518.4385300022209543"
"17121",2023,1,"25108.00","283608542","12835.1073183832049619"
"17123",2023,1,"5546.00","61508276","11614.5664544543097650"
"17125",2023,1,"5398.67","53644454","11313.8870570803817227"
"17127",2023,1,"5575.34","70183710","13855.1503861687769312"
"17129",2023,1,"3320.67","33538574","11582.1980283778829304"
"17131",2023,1,"5893.34","64394928","11884.4503389925826014"
"17133",2023,1,"16686.01","181613990","12479.8844540973255419"
"17135",2023,1,"15691.33","172774276","12599.1341470248569200"
"17137",2023,1,"27400.01","353281510","14626.8249523249564513"
"17139",2023,1,"9940.00","122085870","12826.3666787008533305"
"17141",2023,1,"29590.67","443584700","14801.2734999509792143"
"17143",2023,1,"195647.34","4222913112","21257.0273577092516446"
"17145",2023,1,"7533.34","85981038","12984.5039172850527778"
"17147",2023,1,"6978.01","82023098","12590.9749544317389312"
"17149",2023,1,"7685.34","85817668","11620.3294036390820405"
"17151",2023,1,"1236.00","14716352","12193.7226115724690953"
"17153",2023,1,"2379.34","22870616","11271.5308953552264340"
"17155",2023,1,"3574.01","52342272","13597.9206254974011258"
"17157",2023,1,"19839.67","249152731","13666.5311439101704862"
"17159",2023,1,"11632.66","139139878","12305.2363204515376168"
"17161",2023,1,"136987.67","2238614912","17699.8445781641829685"
"17163",2023,1,"165236.67","2241905332","16652.7065760327921589"
"17165",2023,1,"15610.66","166870002","11799.6964877264180552"
"17167",2023,1,"254200.00","4150569384","16809.8827790110496878"
"17169",2023,1,"2860.66","29911922","10719.5013091031090093"
"17171",2023,1,"1737.34","20902958","12254.7563388324243521"
"17173",2023,1,"9460.67","107294640","11966.8715576083952587"
"17175",2023,1,"2764.01","36445756","12306.0448434271155631"
"17177",2023,1,"33325.34","437680290","13633.5491324058768141"
"17179",2023,1,"90811.99","1318421832","15291.3927755423105717"
"17181",2023,1,"8731.00","90071526","11596.5359424454150778"
"17183",2023,1,"47027.66","682956780","16722.2098947874332979"
"17185",2023,1,"6592.00","76582666","12871.4879839403649480"
