"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","qtrly_estabs","avg_qtrly_employment","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","wages_per_employee"
"01111",3,"10",71,0,2023,1,"15","856.33","8698969","205250","410","781","10158.3912028026469447"
"01111",5,"10",71,0,2023,1,"418","3753.67","40040616","23456226","122973","821","10667.0675783678181333"
"01113",0,"10",70,0,2023,1,"1172","13649.33","168171070","72649796","379028","948","12320.8266582006450210"
"01113",1,"10",71,0,2023,1,"12","125.67","1865890","0","0","1142","14847.9310344827586168"
"01113",2,"10",71,0,2023,1,"14","396.67","4664523","0","0","905","11759.3016806722689066"
"01113",3,"10",71,0,2023,1,"41","2272.67","25771636","190278","1250","872","11339.8222352596069227"
"01113",5,"10",71,0,2023,1,"1105","10854.33","135869021","72459518","377778","963","12517.4911095415041612"
"01115",0,"10",70,0,2023,1,"1800","20750.67","256983051","117000472","733589","953","12384.3274593587352634"
"01115",1,"10",71,0,2023,1,"13","124.67","1977717","0","0","1220","15864.0401069518716535"
"01115",2,"10",71,0,2023,1,"20","339.67","5369528","0","0","1216","15808.2276741903827266"
"01115",3,"10",71,0,2023,1,"65","2636.00","30838704","437818","875","900","11699.0531107738998483"
"01115",5,"10",71,0,2023,1,"1702","17650.33","218797102","116562654","732714","954","12396.202262469075"
"01117",0,"10",70,0,2023,1,"6965","85658.67","1474547879","543239250","3093054","1324","17214.228710074092"
"01117",1,"10",71,0,2023,1,"27","406.67","7598168","0","0","1437","18684.0196721311475395"
"01117",2,"10",71,0,2023,1,"27","1184.33","17341321","0","0","1126","14642.2637207993245149"
"01117",3,"10",71,0,2023,1,"98","7313.67","93846828","3013767","10645","987","12831.7070324962399161"
"01117",5,"10",71,0,2023,1,"6813","76754.00","1355761562","540225483","3082409","1359","17663.725173932303"
"01119",0,"10",70,0,2023,1,"308","2928.67","33276668","12661996","71966","874","11362.3951741406783518"
"01119",1,"10",71,0,2023,1,"13","33.67","482916","0","0","1103","14344.0396039603960254"
"01119",2,"10",71,0,2023,1,"12","562.00","7768170","0","0","1063","13822.3665480427046263"
"01119",3,"10",71,0,2023,1,"14","415.00","4048308","879313","2331","750","9754.9590361445783133"
"01119",5,"10",71,0,2023,1,"269","1918.00","20977274","11782683","69635","841","10937.0563086548488008"
"01121",0,"10",70,0,2023,1,"1535","31590.00","424194571","196571703","972651","1033","13428.128236783792"
"01121",1,"10",71,0,2023,1,"16","426.67","8702170","0","0","1569","20395.7109374999999984"
"01121",2,"10",71,0,2023,1,"26","1522.00","16925316","0","0","855","11120.4441524310118265"
"01121",3,"10",71,0,2023,1,"67","2818.00","30344645","703208","15576","828","10768.1493967352732434"
"01121",5,"10",71,0,2023,1,"1426","26823.33","368222440","195868495","957075","1056","13727.691313532994"
"01123",0,"10",70,0,2023,1,"1026","12453.33","139066036","68077741","453505","859","11166.9729122055674519"
"01123",1,"10",71,0,2023,1,"9","83.00","1505123","0","0","1395","18134.0120481927710843"
"01123",2,"10",71,0,2023,1,"18","359.67","4582568","0","0","980","12741.1529193697868385"
"01123",3,"10",71,0,2023,1,"37","1639.67","18380023","457353","2924","862","11209.6094734702175237"
"01123",5,"10",71,0,2023,1,"962","10371.00","114598322","67620388","450581","850","11049.8815929032880147"
"01125",0,"10",70,0,2023,1,"5172","96767.00","1411962615","492503511","2576813","1122","14591.364979796832"
"01125",1,"10",71,0,2023,1,"33","1781.67","38149791","0","0","1647","21412.4177736202057994"
"01125",2,"10",71,0,2023,1,"39","9255.00","160685483","0","0","1336","17362.0186925985953539"
"01125",3,"10",71,0,2023,1,"66","11321.00","155458952","2010378","5299","1056","13731.9099019521243706"
"01125",5,"10",71,0,2023,1,"5034","74409.33","1057668389","490493133","2571514","1093","14214.189828336947"
"01127",0,"10",70,0,2023,1,"1527","18219.33","219972174","99307603","677332","929","12073.557795748107"
"01127",1,"10",71,0,2023,1,"20","184.33","3209793","0","0","1339","17412.9819168173598585"
"01127",2,"10",71,0,2023,1,"17","481.00","5521256","0","0","883","11478.7027027027027027"
"01127",3,"10",71,0,2023,1,"67","2365.67","26219680","1926049","3851","853","11083.4211638720586162"
"01127",5,"10",71,0,2023,1,"1423","15188.33","185021445","97381554","673481","937","12181.8135630418086729"
"01129",0,"10",70,0,2023,1,"306","6160.67","139425435","42230223","222228","1741","22631.5498863759333404"
"01129",1,"10",71,0,2023,1,"13","27.67","337433","0","0","938","12196.3734939759035998"
"01129",2,"10",71,0,2023,1,"9","53.00","663590","0","0","963","12520.5660377358490566"
"01129",3,"10",71,0,2023,1,"28","818.67","7747504","283885","1142","728","9463.5635179153094459"
"01129",5,"10",71,0,2023,1,"256","5261.33","130676908","41946338","221086","1911","24837.2227572225038015"
"01131",0,"10",70,0,2023,1,"290","2602.33","33988294","13121172","62647","1005","13060.6996285384910979"
"01131",1,"10",71,0,2023,1,"14","50.67","745751","0","0","1132","14718.7697368421052535"
"01131",2,"10",71,0,2023,1,"12","92.00","1159274","0","0","969","12600.8043478260869565"
"01131",3,"10",71,0,2023,1,"19","588.00","5672595","92801","187","742","9647.2704081632653061"
"01131",5,"10",71,0,2023,1,"245","1871.67","26410674","13028371","62460","1085","14110.7786286731967940"
"01133",0,"10",70,0,2023,1,"519","7786.67","91296449","45242542","274523","902","11724.7151969178082191"
"01133",1,"10",71,0,2023,1,"8","67.00","1052741","0","0","1209","15712.5522388059701493"
"01133",2,"10",71,0,2023,1,"9","82.33","1209148","0","0","1130","14686.0080971659919088"
"01133",3,"10",71,0,2023,1,"31","1053.00","10396834","365232","1319","760","9873.5365622032288699"
"01133",5,"10",71,0,2023,1,"471","6584.33","78637726","44877310","273204","919","11943.1568875613830811"
"01999",0,"10",70,0,2023,1,"20078","80318.00","1825084615","638831880","5520224","1748","22723.232836973032"
"01999",1,"10",71,0,2023,1,"66","1434.00","35183587","0","0","1887","24535.2768479776847978"
"01999",2,"10",71,0,2023,1,"3","265.00","1737847","0","0","504","6557.9132075471698113"
"01999",3,"10",71,0,2023,1,"19","38.33","782384","262293","5718","1570","20410.0173913043478438"
"01999",5,"10",71,0,2023,1,"19990","78580.67","1787380797","638569587","5514506","1750","22745.808515241238"
"02000",0,"10",50,0,2023,1,"24644","307989.33","5210549337","3316331378","58790843","1301","16917.953880437418"
"02000",1,"10",51,0,2023,1,"524","14688.00","334655826","0","0","1753","22784.301879084967"
"02000",2,"10",51,0,2023,1,"786","21282.67","339704475","5989551","90442","1228","15961.555961032452"
"02000",3,"10",51,0,2023,1,"631","39585.33","549868797","103025300","1748523","1069","13890.720393074876"
"02000",5,"10",51,0,2023,1,"22703","232433.33","3986320239","3207316527","56951878","1319","17150.381065538506"
"02000",8,"10",96,0,2023,1,"1941","75556.00","1224229098","109014851","1838965","1246","16202.936868018423"
"02013",0,"10",70,0,2023,1,"100","2551.67","42167248","40040898","914331","1271","16525.3747877204441539"
"02013",1,"10",71,0,2023,1,"7","15.67","260901","0","0","1281","16653.2553191489361348"
"02013",2,"10",71,0,2023,1,"12","8.33","133713","0","0","1234","16045.5600000000000642"
"02013",3,"10",71,0,2023,1,"18","246.33","2427229","1558334","24619","758","9853.4330175913396495"
"02013",5,"10",71,0,2023,1,"63","2281.33","39345405","38482564","889712","1327","17246.6708065458796028"
"02016",0,"10",70,0,2023,1,"159","4048.67","81353216","76574321","1576489","1546","20093.8290795323563311"
"02016",1,"10",71,0,2023,1,"5","10.33","249794","0","0","1860","24173.6129032258065296"
"02016",2,"10",71,0,2023,1,"13","19.33","419461","0","0","1669","21696.2586206896552098"
"02016",3,"10",71,0,2023,1,"13","449.33","7927897","6232362","97779","1357","17643.6876854599406541"
"02016",5,"10",71,0,2023,1,"128","3569.67","72756064","70341959","1478710","1568","20381.7529181062657576"
"02020",0,"10",70,0,2023,1,"8638","141239.67","2503330666","1552443256","27320549","1363","17723.991602925524"
"02020",1,"10",71,0,2023,1,"100","8282.33","197995741","0","0","1839","23905.7923693001167144"
"02020",2,"10",71,0,2023,1,"61","9045.33","141331866","4241265","64044","1202","15624.8377800707547170"
"02020",3,"10",71,0,2023,1,"13","9195.67","151216382","953677","14951","1265","16444.3087686229020915"
"02020",5,"10",71,0,2023,1,"8464","114716.33","2012786677","1547248314","27241554","1350","17545.772415436337"
"02050",0,"10",70,0,2023,1,"331","6298.67","81461537","53385294","920339","995","12933.1398708721422523"
"02050",1,"10",71,0,2023,1,"25","76.67","1382646","0","0","1387","18034.5130434782608617"
"02050",2,"10",71,0,2023,1,"48","263.67","6172197","169171","2554","1801","23409.0910240202275571"
"02050",3,"10",71,0,2023,1,"66","2509.67","24142542","6361675","139191","740","9619.8201620401115685"
"02050",5,"10",71,0,2023,1,"192","3448.67","49764152","46854448","778594","1110","14429.9686835491977574"
"02060",0,"10",70,0,2023,1,"126","529.67","9762073","6211412","130851","1418","18430.5972309628697282"
"02060",1,"10",71,0,2023,1,"6","37.00","824383","0","0","1714","22280.6216216216216216"
"02060",2,"10",71,0,2023,1,"7","15.00","310467","0","0","1592","20697.8000000000000000"
"02060",3,"10",71,0,2023,1,"7","127.67","2302357","91532","2127","1387","18034.1279373368146167"
"02060",5,"10",71,0,2023,1,"106","350.00","6324866","6119880","128724","1390","18071.0457142857142857"
"02063",0,"10",70,0,2023,1,"404","2996.33","53241766","38471925","658920","1367","17768.9729669596173102"
"02063",1,"10",71,0,2023,1,"7","46.67","1022534","0","0","1685","21911.4428571428571272"
"02063",2,"10",71,0,2023,1,"32","158.67","2394499","60371","911","1161","15091.3802521008403330"
"02063",3,"10",71,0,2023,1,"14","702.67","10369731","2761273","41966","1135","14757.6816888045540790"
"02063",5,"10",71,0,2023,1,"351","2088.33","39455002","35650281","616043","1453","18893.0576217079010378"
"02066",0,"10",70,0,2023,1,"149","910.00","12186597","7974994","135767","1030","13391.8648351648351648"
"02066",1,"10",71,0,2023,1,"6","66.00","1466087","0","0","1709","22213.4393939393939394"
"02066",2,"10",71,0,2023,1,"19","59.00","916172","0","0","1194","15528.3389830508474576"
"02066",3,"10",71,0,2023,1,"12","178.33","1808436","705053","13380","780","10140.7626168224299084"
"02066",5,"10",71,0,2023,1,"112","606.67","7995902","7269941","122387","1014","13180.0582417582417575"
"02068",0,"10",70,0,2023,1,"147","932.00","15511576","10651879","196965","1280","16643.3218884120171674"
"02068",1,"10",71,0,2023,1,"8","143.00","3121897","0","0","1679","21831.4475524475524476"
"02068",2,"10",71,0,2023,1,"6","17.00","341169","0","0","1544","20068.7647058823529412"
"02068",3,"10",71,0,2023,1,"6","117.00","1341129","160927","3296","882","11462.6410256410256410"
"02068",5,"10",71,0,2023,1,"127","655.00","10707381","10490952","193669","1257","16347.1465648854961832"
"02070",0,"10",70,0,2023,1,"158","1797.33","27668379","19747640","331311","1184","15394.1277818991097926"
"02070",1,"10",71,0,2023,1,"12","56.33","1226380","0","0","1675","21770.0591715976331490"
"02070",2,"10",71,0,2023,1,"22","61.00","1161686","0","0","1465","19044.0327868852459016"
"02070",3,"10",71,0,2023,1,"24","614.67","5765090","1599180","30349","721","9379.2136659436008672"
"02070",5,"10",71,0,2023,1,"100","1065.33","19515223","18148460","300962","1409","18318.4195869837296627"
"02090",0,"10",70,0,2023,1,"2396","34816.00","544611428","309680463","5491233","1203","15642.561695772059"
"02090",1,"10",71,0,2023,1,"67","3079.00","61642151","0","0","1540","20020.1854498213705749"
"02090",2,"10",71,0,2023,1,"30","3763.00","57854217","227787","3440","1183","15374.4929577464788732"
"02090",3,"10",71,0,2023,1,"10","2724.00","40993589","810316","12754","1158","15049.0414831130690162"
"02090",5,"10",71,0,2023,1,"2289","25250.00","384121471","308642360","5475039","1170","15212.731524752475"
"02100",0,"10",70,0,2023,1,"157","741.33","8111017","4999634","91850","842","10941.1200539568345329"
"02100",1,"10",71,0,2023,1,"2","12.00","396046","0","0","2539","33003.8333333333333333"
"02100",2,"10",71,0,2023,1,"13","28.67","365944","0","0","982","12765.4883720930232410"
"02100",3,"10",71,0,2023,1,"3","153.33","1600287","839516","12676","803","10436.6543478260869588"
"02100",5,"10",71,0,2023,1,"139","547.33","5748740","4160118","79174","808","10503.1790499390986608"
"02105",0,"10",70,0,2023,1,"137","651.67","7315835","3661287","69348","864","11226.3452685421994879"
"02105",1,"10",71,0,2023,1,"8","103.67","1977014","0","0","1467","19070.8745980707395437"
"02105",2,"10",71,0,2023,1,"14","9.33","98872","0","0","815","10593.4285714285714664"
"02105",3,"10",71,0,2023,1,"16","264.67","2459922","1303357","20128","715","9294.4156171284634749"
"02105",5,"10",71,0,2023,1,"99","274.00","2780027","2357930","49220","780","10146.0839416058394161"
"02110",0,"10",70,0,2023,1,"1142","16365.67","255434382","132114640","2249526","1201","15607.942359003605"
"02110",1,"10",71,0,2023,1,"23","673.67","17291842","0","0","1974","25668.2464126669965351"
"02110",2,"10",71,0,2023,1,"32","3189.33","52150755","241625","3649","1258","16351.6163252508361206"
"02110",3,"10",71,0,2023,1,"6","2629.00","40135645","6378844","96420","1174","15266.5062761506276151"
"02110",5,"10",71,0,2023,1,"1081","9873.67","145856140","125494171","2149457","1136","14772.2365889065190236"
"02122",0,"10",70,0,2023,1,"2328","19361.00","285517730","163214313","2900101","1134","14747.054904188833"
"02122",1,"10",71,0,2023,1,"26","317.00","7545253","0","0","1831","23802.0599369085173502"
"02122",2,"10",71,0,2023,1,"81","1185.67","19349067","74397","1123","1255","16319.1456283384874890"
"02122",3,"10",71,0,2023,1,"36","3609.00","57598988","9266252","141872","1228","15959.8193405375450263"
"02122",5,"10",71,0,2023,1,"2185","14249.33","201024422","153873664","2757106","1085","14107.636988864976"
"02130",0,"10",70,0,2023,1,"606","6201.00","92060975","49693719","877466","1142","14846.1498145460409611"
"02130",1,"10",71,0,2023,1,"13","196.00","4261377","0","0","1672","21741.7193877551020408"
"02130",2,"10",71,0,2023,1,"20","469.33","8128889","37287","563","1332","17320.0759943181818194"
"02130",3,"10",71,0,2023,1,"8","1155.33","18214240","3764671","58766","1213","15765.3548759376803236"
"02130",5,"10",71,0,2023,1,"565","4380.33","61456469","45891761","818137","1079","14030.0895670040331787"
"02150",0,"10",70,0,2023,1,"476","5509.00","79136324","52158941","993407","1105","14364.9163187511345072"
"02150",1,"10",71,0,2023,1,"14","262.33","4563022","0","0","1338","17393.9847522236340556"
"02150",2,"10",71,0,2023,1,"26","245.00","3817804","752359","11361","1199","15582.8734693877551020"
"02150",3,"10",71,0,2023,1,"19","1058.00","12656791","3534534","54303","920","11962.9404536862003781"
"02150",5,"10",71,0,2023,1,"417","3943.67","58098707","47872048","927743","1133","14732.1545938635787337"
"02158",0,"10",70,0,2023,1,"133","2081.00","18917377","9647157","167588","699","9090.5223450264296012"
"02158",1,"10",71,0,2023,1,"11","25.33","247234","0","0","751","9759.2368421052631707"
"02158",2,"10",71,0,2023,1,"26","19.33","506874","0","0","2017","26217.6206896551724590"
"02158",3,"10",71,0,2023,1,"40","1441.33","11936433","3771948","66446","637","8281.5215078630897319"
"02158",5,"10",71,0,2023,1,"56","595.00","6226836","5875209","101142","805","10465.2705882352941176"
"02164",0,"10",70,0,2023,1,"116","686.67","7042709","4640465","90149","789","10256.3723300970873781"
"02164",1,"10",71,0,2023,1,"10","22.67","309855","0","0","1052","13670.0735294117646858"
"02164",2,"10",71,0,2023,1,"8","3.00","43266","0","0","1109","14422.0000000000000000"
"02164",3,"10",71,0,2023,1,"36","379.33","3104846","1913888","36937","630","8185.0070298769771536"
"02164",5,"10",71,0,2023,1,"62","281.67","3584742","2726577","53212","979","12726.8946745562130162"
"02170",0,"10",70,0,2023,1,"2695","27439.00","349093470","258469114","4411486","979","12722.528882247895"
"02170",1,"10",71,0,2023,1,"19","267.00","7217957","0","0","2080","27033.5468164794007491"
"02170",2,"10",71,0,2023,1,"64","1522.67","24839170","86643","1308","1255","16312.9400175131348508"
"02170",3,"10",71,0,2023,1,"8","3904.67","44790040","4520835","68318","882","11470.8997780433669113"
"02170",5,"10",71,0,2023,1,"2604","21744.67","272246303","253861636","4341860","963","12520.1414753042889824"
"02180",0,"10",70,0,2023,1,"298","3707.33","61184561","42879158","719804","1270","16503.6578852724330158"
"02180",1,"10",71,0,2023,1,"18","50.67","935502","0","0","1420","18463.8552631578947247"
"02180",2,"10",71,0,2023,1,"34","161.00","3693142","19231","290","1765","22938.7701863354037267"
"02180",3,"10",71,0,2023,1,"61","1491.00","17667051","6609273","134292","911","11849.1287726358148893"
"02180",5,"10",71,0,2023,1,"185","2004.67","38888866","36250654","585222","1492","19399.1682740272697037"
"02185",0,"10",70,0,2023,1,"228","10459.33","368584302","285210595","5055955","2711","35239.7509720186117663"
"02185",1,"10",71,0,2023,1,"9","14.67","292087","0","0","1532","19915.0227272727272275"
