"area_fips","industry_code","own_code","size_code","year_num","quarter_num","yoy_pct_change_employment"
"04001","10","Federal Government","All sizes",2023,1,"-1.07"
"04001","10","State Government","All sizes",2023,1,"-1.37"
"04001","10","Local Government","All sizes",2023,1,"-1.00"
"04001","10","Private","All sizes",2023,1,"2.13"
"04003","10","Total Covered","All sizes",2023,1,"2.07"
"04003","10","Federal Government","All sizes",2023,1,"-1.87"
"04003","10","State Government","All sizes",2023,1,"10.30"
"04003","10","Local Government","All sizes",2023,1,"0.00"
"04003","10","Private","All sizes",2023,1,"2.97"
"04005","10","Total Covered","All sizes",2023,1,"2.33"
"04005","10","Federal Government","All sizes",2023,1,"2.93"
"04005","10","State Government","All sizes",2023,1,"4.83"
"04005","10","Local Government","All sizes",2023,1,"2.77"
"04005","10","Private","All sizes",2023,1,"2.03"
"04007","10","Total Covered","All sizes",2023,1,"1.67"
"04007","10","Federal Government","All sizes",2023,1,"10.20"
"04007","10","State Government","All sizes",2023,1,"-4.50"
"04007","10","Local Government","All sizes",2023,1,"4.70"
"04007","10","Private","All sizes",2023,1,"0.17"
"04009","10","Total Covered","All sizes",2023,1,"4.43"
"04009","10","Federal Government","All sizes",2023,1,"0.17"
"04009","10","State Government","All sizes",2023,1,"8.10"
"04009","10","Local Government","All sizes",2023,1,"7.33"
"04009","10","Private","All sizes",2023,1,"3.63"
"04011","10","Total Covered","All sizes",2023,1,"8.17"
"04011","10","Federal Government","All sizes",2023,1,"-2.20"
"04011","10","State Government","All sizes",2023,1,"8.30"
"04011","10","Local Government","All sizes",2023,1,"4.23"
"04011","10","Private","All sizes",2023,1,"8.67"
"04012","10","Total Covered","All sizes",2023,1,"4.07"
"04012","10","Federal Government","All sizes",2023,1,"-3.03"
"04012","10","State Government","All sizes",2023,1,"4.47"
"04012","10","Local Government","All sizes",2023,1,"5.80"
"04012","10","Private","All sizes",2023,1,"3.90"
"04013","10","Total Covered","All sizes",2023,1,"3.33"
"04013","10","Federal Government","All sizes",2023,1,"-0.50"
"04013","10","State Government","All sizes",2023,1,"3.27"
"04013","10","Local Government","All sizes",2023,1,"2.50"
"04013","10","Private","All sizes",2023,1,"3.47"
"04015","10","Total Covered","All sizes",2023,1,"-0.93"
"04015","10","Federal Government","All sizes",2023,1,"3.57"
"04015","10","State Government","All sizes",2023,1,"4.93"
"04015","10","Local Government","All sizes",2023,1,"3.73"
"04015","10","Private","All sizes",2023,1,"-1.77"
"04017","10","Total Covered","All sizes",2023,1,"1.97"
"04017","10","Federal Government","All sizes",2023,1,"-0.40"
"04017","10","State Government","All sizes",2023,1,"6.13"
"04017","10","Local Government","All sizes",2023,1,"1.53"
"04017","10","Private","All sizes",2023,1,"2.23"
"04019","10","Total Covered","All sizes",2023,1,"1.90"
"04019","10","Federal Government","All sizes",2023,1,"1.00"
"04019","10","State Government","All sizes",2023,1,"4.37"
"04019","10","Local Government","All sizes",2023,1,"2.33"
"04019","10","Private","All sizes",2023,1,"1.70"
"04021","10","Total Covered","All sizes",2023,1,"9.20"
"04021","10","Federal Government","All sizes",2023,1,"-2.73"
"04021","10","State Government","All sizes",2023,1,"7.33"
"04021","10","Local Government","All sizes",2023,1,"3.93"
"04021","10","Private","All sizes",2023,1,"11.30"
"04023","10","Total Covered","All sizes",2023,1,"2.23"
"04023","10","Federal Government","All sizes",2023,1,"-4.60"
"04023","10","State Government","All sizes",2023,1,"2.07"
"04023","10","Local Government","All sizes",2023,1,"2.13"
"04023","10","Private","All sizes",2023,1,"3.43"
"04025","10","Total Covered","All sizes",2023,1,"7.97"
"04025","10","Federal Government","All sizes",2023,1,"12.37"
"04025","10","State Government","All sizes",2023,1,"0.57"
"04025","10","Local Government","All sizes",2023,1,"2.23"
"04025","10","Private","All sizes",2023,1,"8.83"
"04027","10","Total Covered","All sizes",2023,1,"0.20"
"04027","10","Federal Government","All sizes",2023,1,"-4.17"
"04027","10","State Government","All sizes",2023,1,"8.27"
"04027","10","Local Government","All sizes",2023,1,"1.23"
"04027","10","Private","All sizes",2023,1,"0.10"
"04999","10","Total Covered","All sizes",2023,1,"17.80"
"04999","10","Federal Government","All sizes",2023,1,"38.83"
"04999","10","State Government","All sizes",2023,1,"30.97"
"04999","10","Local Government","All sizes",2023,1,"50.43"
"04999","10","Private","All sizes",2023,1,"17.33"
"05000","10","Total Covered","All sizes",2023,1,"3.37"
"05000","10","Federal Government","All sizes",2023,1,"1.70"
"05000","10","State Government","All sizes",2023,1,"1.97"
"05000","10","Local Government","All sizes",2023,1,"1.93"
"05000","10","Private","All sizes",2023,1,"3.67"
"05000","10",NULL,"All sizes",2023,1,"1.93"
"05001","10","Total Covered","All sizes",2023,1,"1.73"
"05001","10","Federal Government","All sizes",2023,1,"-6.77"
"05001","10","State Government","All sizes",2023,1,"3.67"
"05001","10","Local Government","All sizes",2023,1,"0.03"
"05001","10","Private","All sizes",2023,1,"1.97"
"05003","10","Total Covered","All sizes",2023,1,"-4.00"
"05003","10","Federal Government","All sizes",2023,1,"0.83"
"05003","10","State Government","All sizes",2023,1,"2.37"
"05003","10","Local Government","All sizes",2023,1,"-1.63"
"05003","10","Private","All sizes",2023,1,"-4.57"
"05005","10","Total Covered","All sizes",2023,1,"3.47"
"05005","10","Federal Government","All sizes",2023,1,"7.10"
"05005","10","State Government","All sizes",2023,1,"2.73"
"05005","10","Local Government","All sizes",2023,1,"3.87"
"05005","10","Private","All sizes",2023,1,"3.40"
"05007","10","Total Covered","All sizes",2023,1,"5.57"
"05007","10","Federal Government","All sizes",2023,1,"7.00"
"05007","10","State Government","All sizes",2023,1,"4.67"
"05007","10","Local Government","All sizes",2023,1,"6.20"
"05007","10","Private","All sizes",2023,1,"5.53"
"05009","10","Total Covered","All sizes",2023,1,"1.77"
"05009","10","Federal Government","All sizes",2023,1,"-2.00"
"05009","10","State Government","All sizes",2023,1,"2.10"
"05009","10","Local Government","All sizes",2023,1,"1.27"
"05009","10","Private","All sizes",2023,1,"1.90"
"05011","10","Total Covered","All sizes",2023,1,"-0.83"
"05011","10","Federal Government","All sizes",2023,1,"-3.27"
"05011","10","State Government","All sizes",2023,1,"1.50"
"05011","10","Local Government","All sizes",2023,1,"-1.93"
"05011","10","Private","All sizes",2023,1,"-0.90"
"05013","10","Total Covered","All sizes",2023,1,"53.30"
"05013","10","Federal Government","All sizes",2023,1,"-14.40"
"05013","10","State Government","All sizes",2023,1,"0.00"
"05013","10","Local Government","All sizes",2023,1,"-8.87"
"05013","10","Private","All sizes",2023,1,"62.77"
"05015","10","Total Covered","All sizes",2023,1,"0.67"
"05015","10","Federal Government","All sizes",2023,1,"-3.43"
"05015","10","State Government","All sizes",2023,1,"1.20"
"05015","10","Local Government","All sizes",2023,1,"3.50"
"05015","10","Private","All sizes",2023,1,"0.37"
"05017","10","Total Covered","All sizes",2023,1,"-2.83"
"05017","10","Federal Government","All sizes",2023,1,"2.33"
"05017","10","State Government","All sizes",2023,1,"0.87"
"05017","10","Local Government","All sizes",2023,1,"0.37"
"05017","10","Private","All sizes",2023,1,"-4.20"
"05019","10","Total Covered","All sizes",2023,1,"0.37"
"05019","10","Federal Government","All sizes",2023,1,"-2.93"
"05019","10","State Government","All sizes",2023,1,"-16.17"
"05019","10","Local Government","All sizes",2023,1,"9.10"
"05019","10","Private","All sizes",2023,1,"1.10"
"05021","10","Total Covered","All sizes",2023,1,"2.60"
"05021","10","Federal Government","All sizes",2023,1,"0.03"
"05021","10","State Government","All sizes",2023,1,"1.60"
"05021","10","Local Government","All sizes",2023,1,"1.97"
"05021","10","Private","All sizes",2023,1,"2.97"
"05023","10","Total Covered","All sizes",2023,1,"2.70"
"05023","10","Federal Government","All sizes",2023,1,"-1.50"
"05023","10","State Government","All sizes",2023,1,"1.27"
"05023","10","Local Government","All sizes",2023,1,"0.43"
"05023","10","Private","All sizes",2023,1,"3.13"
"05025","10","Total Covered","All sizes",2023,1,"10.67"
"05025","10","Federal Government","All sizes",2023,1,"3.33"
"05025","10","State Government","All sizes",2023,1,"3.60"
"05025","10","Local Government","All sizes",2023,1,"-1.83"
"05025","10","Private","All sizes",2023,1,"16.60"
"05027","10","Total Covered","All sizes",2023,1,"2.50"
"05027","10","Federal Government","All sizes",2023,1,"11.97"
"05027","10","State Government","All sizes",2023,1,"-2.73"
"05027","10","Local Government","All sizes",2023,1,"-4.27"
"05027","10","Private","All sizes",2023,1,"3.97"
"05029","10","Total Covered","All sizes",2023,1,"-1.30"
"05029","10","Federal Government","All sizes",2023,1,"5.13"
"05029","10","State Government","All sizes",2023,1,"2.30"
"05029","10","Local Government","All sizes",2023,1,"-0.43"
"05029","10","Private","All sizes",2023,1,"-1.77"
"05031","10","Total Covered","All sizes",2023,1,"2.33"
"05031","10","Federal Government","All sizes",2023,1,"0.30"
"05031","10","State Government","All sizes",2023,1,"-0.30"
"05031","10","Local Government","All sizes",2023,1,"3.40"
"05031","10","Private","All sizes",2023,1,"2.33"
"05033","10","Total Covered","All sizes",2023,1,"1.13"
"05033","10","Federal Government","All sizes",2023,1,"3.37"
"05033","10","State Government","All sizes",2023,1,"0.97"
"05033","10","Local Government","All sizes",2023,1,"-2.27"
"05033","10","Private","All sizes",2023,1,"1.57"
"05035","10","Total Covered","All sizes",2023,1,"3.53"
"05035","10","Federal Government","All sizes",2023,1,"-4.03"
"05035","10","State Government","All sizes",2023,1,"-4.47"
"05035","10","Local Government","All sizes",2023,1,"0.90"
"05035","10","Private","All sizes",2023,1,"4.17"
"05037","10","Total Covered","All sizes",2023,1,"-0.20"
"05037","10","Federal Government","All sizes",2023,1,"6.67"
"05037","10","State Government","All sizes",2023,1,"0.70"
"05037","10","Local Government","All sizes",2023,1,"-2.40"
"05037","10","Private","All sizes",2023,1,"0.03"
"05039","10","Total Covered","All sizes",2023,1,"-5.07"
"05039","10","Federal Government","All sizes",2023,1,"5.93"
"05039","10","State Government","All sizes",2023,1,"3.40"
"05039","10","Local Government","All sizes",2023,1,"-4.73"
"05039","10","Private","All sizes",2023,1,"-5.30"
"05041","10","Total Covered","All sizes",2023,1,"2.53"
"05041","10","Federal Government","All sizes",2023,1,"-11.10"
"05041","10","State Government","All sizes",2023,1,"-6.80"
"05041","10","Local Government","All sizes",2023,1,"-2.30"
"05041","10","Private","All sizes",2023,1,"4.23"
"05043","10","Total Covered","All sizes",2023,1,"1.27"
"05043","10","Federal Government","All sizes",2023,1,"-1.40"
"05043","10","State Government","All sizes",2023,1,"5.00"
"05043","10","Local Government","All sizes",2023,1,"0.23"
"05043","10","Private","All sizes",2023,1,"1.20"
"05045","10","Total Covered","All sizes",2023,1,"4.37"
"05045","10","Federal Government","All sizes",2023,1,"2.03"
"05045","10","State Government","All sizes",2023,1,"-0.90"
"05045","10","Local Government","All sizes",2023,1,"3.57"
"05045","10","Private","All sizes",2023,1,"4.87"
"05047","10","Total Covered","All sizes",2023,1,"0.50"
"05047","10","Federal Government","All sizes",2023,1,"-3.77"
"05047","10","State Government","All sizes",2023,1,"-2.20"
"05047","10","Local Government","All sizes",2023,1,"2.13"
"05047","10","Private","All sizes",2023,1,"0.43"
"05049","10","Total Covered","All sizes",2023,1,"-15.13"
"05049","10","Federal Government","All sizes",2023,1,"-5.00"
"05049","10","State Government","All sizes",2023,1,"1.70"
"05049","10","Local Government","All sizes",2023,1,"-2.43"
"05049","10","Private","All sizes",2023,1,"-20.53"
"05051","10","Total Covered","All sizes",2023,1,"1.20"
"05051","10","Federal Government","All sizes",2023,1,"-2.23"
"05051","10","State Government","All sizes",2023,1,"-0.13"
"05051","10","Local Government","All sizes",2023,1,"0.73"
"05051","10","Private","All sizes",2023,1,"1.33"
"05053","10","Total Covered","All sizes",2023,1,"-3.83"
"05053","10","Federal Government","All sizes",2023,1,"-6.17"
"05053","10","State Government","All sizes",2023,1,"2.23"
"05053","10","Local Government","All sizes",2023,1,"0.90"
"05053","10","Private","All sizes",2023,1,"-4.83"
"05055","10","Total Covered","All sizes",2023,1,"2.63"
"05055","10","Federal Government","All sizes",2023,1,"9.20"
"05055","10","State Government","All sizes",2023,1,"0.80"
"05055","10","Local Government","All sizes",2023,1,"1.23"
"05055","10","Private","All sizes",2023,1,"2.80"
"05057","10","Total Covered","All sizes",2023,1,"3.23"
"05057","10","Federal Government","All sizes",2023,1,"5.93"
"05057","10","State Government","All sizes",2023,1,"-0.23"
"05057","10","Local Government","All sizes",2023,1,"2.67"
"05057","10","Private","All sizes",2023,1,"3.67"
"05059","10","Total Covered","All sizes",2023,1,"1.40"
"05059","10","Federal Government","All sizes",2023,1,"2.27"
"05059","10","State Government","All sizes",2023,1,"1.40"
"05059","10","Local Government","All sizes",2023,1,"2.07"
"05059","10","Private","All sizes",2023,1,"1.30"
"05061","10","Total Covered","All sizes",2023,1,"-1.80"
"05061","10","Federal Government","All sizes",2023,1,"-5.80"
"05061","10","State Government","All sizes",2023,1,"1.47"
"05061","10","Local Government","All sizes",2023,1,"2.23"
"05061","10","Private","All sizes",2023,1,"-2.33"
"05063","10","Total Covered","All sizes",2023,1,"5.50"
"05063","10","Federal Government","All sizes",2023,1,"1.40"
"05063","10","State Government","All sizes",2023,1,"3.17"
"05063","10","Local Government","All sizes",2023,1,"-3.03"
"05063","10","Private","All sizes",2023,1,"6.53"
"05065","10","Total Covered","All sizes",2023,1,"3.90"
"05065","10","Federal Government","All sizes",2023,1,"1.23"
"05065","10","State Government","All sizes",2023,1,"-0.50"
"05065","10","Local Government","All sizes",2023,1,"0.13"
"05065","10","Private","All sizes",2023,1,"5.93"
"05067","10","Total Covered","All sizes",2023,1,"-2.20"
"05067","10","Federal Government","All sizes",2023,1,"-1.63"
"05067","10","State Government","All sizes",2023,1,"2.40"
"05067","10","Local Government","All sizes",2023,1,"2.33"
"05067","10","Private","All sizes",2023,1,"-3.77"
"05069","10","Total Covered","All sizes",2023,1,"0.80"
"05069","10","Federal Government","All sizes",2023,1,"-4.03"
"05069","10","State Government","All sizes",2023,1,"1.00"
"05069","10","Local Government","All sizes",2023,1,"9.87"
"05069","10","Private","All sizes",2023,1,"0.07"
"05071","10","Total Covered","All sizes",2023,1,"0.83"
"05071","10","Federal Government","All sizes",2023,1,"-6.53"
"05071","10","State Government","All sizes",2023,1,"2.00"
"05071","10","Local Government","All sizes",2023,1,"1.87"
"05071","10","Private","All sizes",2023,1,"0.77"
"05073","10","Total Covered","All sizes",2023,1,"-4.03"
"05073","10","Federal Government","All sizes",2023,1,"22.77"
"05073","10","State Government","All sizes",2023,1,"0.00"
"05073","10","Local Government","All sizes",2023,1,"-1.60"
"05073","10","Private","All sizes",2023,1,"-5.90"
"05075","10","Total Covered","All sizes",2023,1,"4.87"
"05075","10","Federal Government","All sizes",2023,1,"8.93"
"05075","10","State Government","All sizes",2023,1,"0.93"
"05075","10","Local Government","All sizes",2023,1,"9.40"
"05075","10","Private","All sizes",2023,1,"3.30"
"05077","10","Total Covered","All sizes",2023,1,"3.83"
"05077","10","Federal Government","All sizes",2023,1,"1.40"
"05077","10","State Government","All sizes",2023,1,"1.70"
"05077","10","Local Government","All sizes",2023,1,"10.97"
"05077","10","Private","All sizes",2023,1,"3.07"
"05079","10","Total Covered","All sizes",2023,1,"2.13"
"05079","10","Federal Government","All sizes",2023,1,"-3.70"
"05079","10","State Government","All sizes",2023,1,"1.13"
"05079","10","Local Government","All sizes",2023,1,"-2.93"
"05079","10","Private","All sizes",2023,1,"3.77"
