"area_fips","industry_code","own_code","size_code","year_num","quarter_num","yoy_pct_change_wages"
"04003","10","Federal Government","All sizes",2023,1,"3.5"
"04003","10","State Government","All sizes",2023,1,"8.3"
"04003","10","Local Government","All sizes",2023,1,"17.2"
"04003","10","Private","All sizes",2023,1,"10.9"
"04005","10","Total Covered","All sizes",2023,1,"10.2"
"04005","10","Federal Government","All sizes",2023,1,"12.4"
"04005","10","State Government","All sizes",2023,1,"12.8"
"04005","10","Local Government","All sizes",2023,1,"11.6"
"04005","10","Private","All sizes",2023,1,"9.4"
"04007","10","Total Covered","All sizes",2023,1,"8.7"
"04007","10","Federal Government","All sizes",2023,1,"34.0"
"04007","10","State Government","All sizes",2023,1,"-1.0"
"04007","10","Local Government","All sizes",2023,1,"16.7"
"04007","10","Private","All sizes",2023,1,"5.0"
"04009","10","Total Covered","All sizes",2023,1,"14.2"
"04009","10","Federal Government","All sizes",2023,1,"10.3"
"04009","10","State Government","All sizes",2023,1,"6.2"
"04009","10","Local Government","All sizes",2023,1,"11.4"
"04009","10","Private","All sizes",2023,1,"15.6"
"04011","10","Total Covered","All sizes",2023,1,"15.0"
"04011","10","Federal Government","All sizes",2023,1,"14.0"
"04011","10","State Government","All sizes",2023,1,"-2.7"
"04011","10","Local Government","All sizes",2023,1,"5.2"
"04011","10","Private","All sizes",2023,1,"15.5"
"04012","10","Total Covered","All sizes",2023,1,"21.4"
"04012","10","Federal Government","All sizes",2023,1,"7.8"
"04012","10","State Government","All sizes",2023,1,"8.2"
"04012","10","Local Government","All sizes",2023,1,"17.4"
"04012","10","Private","All sizes",2023,1,"25.3"
"04013","10","Total Covered","All sizes",2023,1,"10.4"
"04013","10","Federal Government","All sizes",2023,1,"17.6"
"04013","10","State Government","All sizes",2023,1,"12.3"
"04013","10","Local Government","All sizes",2023,1,"12.2"
"04013","10","Private","All sizes",2023,1,"10.2"
"04015","10","Total Covered","All sizes",2023,1,"11.7"
"04015","10","Federal Government","All sizes",2023,1,"22.6"
"04015","10","State Government","All sizes",2023,1,"11.9"
"04015","10","Local Government","All sizes",2023,1,"18.0"
"04015","10","Private","All sizes",2023,1,"10.6"
"04017","10","Total Covered","All sizes",2023,1,"9.3"
"04017","10","Federal Government","All sizes",2023,1,"12.8"
"04017","10","State Government","All sizes",2023,1,"7.9"
"04017","10","Local Government","All sizes",2023,1,"7.4"
"04017","10","Private","All sizes",2023,1,"9.5"
"04019","10","Total Covered","All sizes",2023,1,"9.9"
"04019","10","Federal Government","All sizes",2023,1,"15.9"
"04019","10","State Government","All sizes",2023,1,"9.0"
"04019","10","Local Government","All sizes",2023,1,"15.2"
"04019","10","Private","All sizes",2023,1,"9.0"
"04021","10","Total Covered","All sizes",2023,1,"23.1"
"04021","10","Federal Government","All sizes",2023,1,"5.0"
"04021","10","State Government","All sizes",2023,1,"3.4"
"04021","10","Local Government","All sizes",2023,1,"20.4"
"04021","10","Private","All sizes",2023,1,"26.1"
"04023","10","Total Covered","All sizes",2023,1,"10.4"
"04023","10","Federal Government","All sizes",2023,1,"1.6"
"04023","10","State Government","All sizes",2023,1,"-11.8"
"04023","10","Local Government","All sizes",2023,1,"8.8"
"04023","10","Private","All sizes",2023,1,"14.8"
"04025","10","Total Covered","All sizes",2023,1,"21.7"
"04025","10","Federal Government","All sizes",2023,1,"37.4"
"04025","10","State Government","All sizes",2023,1,"11.7"
"04025","10","Local Government","All sizes",2023,1,"15.4"
"04025","10","Private","All sizes",2023,1,"22.1"
"04027","10","Total Covered","All sizes",2023,1,"10.1"
"04027","10","Federal Government","All sizes",2023,1,"6.2"
"04027","10","State Government","All sizes",2023,1,"17.1"
"04027","10","Local Government","All sizes",2023,1,"15.2"
"04027","10","Private","All sizes",2023,1,"9.6"
"04999","10","Total Covered","All sizes",2023,1,"27.5"
"04999","10","Federal Government","All sizes",2023,1,"55.9"
"04999","10","State Government","All sizes",2023,1,"94.3"
"04999","10","Local Government","All sizes",2023,1,"69.0"
"04999","10","Private","All sizes",2023,1,"26.9"
"05000","10","Total Covered","All sizes",2023,1,"10.0"
"05000","10","Federal Government","All sizes",2023,1,"19.9"
"05000","10","State Government","All sizes",2023,1,"4.9"
"05000","10","Local Government","All sizes",2023,1,"6.7"
"05000","10","Private","All sizes",2023,1,"10.3"
"05000","10",NULL,"All sizes",2023,1,"8.1"
"05001","10","Total Covered","All sizes",2023,1,"11.9"
"05001","10","Federal Government","All sizes",2023,1,"5.1"
"05001","10","State Government","All sizes",2023,1,"3.1"
"05001","10","Local Government","All sizes",2023,1,"4.1"
"05001","10","Private","All sizes",2023,1,"12.7"
"05003","10","Total Covered","All sizes",2023,1,"4.7"
"05003","10","Federal Government","All sizes",2023,1,"19.0"
"05003","10","State Government","All sizes",2023,1,"2.5"
"05003","10","Local Government","All sizes",2023,1,"-1.4"
"05003","10","Private","All sizes",2023,1,"5.3"
"05005","10","Total Covered","All sizes",2023,1,"11.3"
"05005","10","Federal Government","All sizes",2023,1,"23.3"
"05005","10","State Government","All sizes",2023,1,"7.4"
"05005","10","Local Government","All sizes",2023,1,"17.4"
"05005","10","Private","All sizes",2023,1,"10.7"
"05007","10","Total Covered","All sizes",2023,1,"4.4"
"05007","10","Federal Government","All sizes",2023,1,"18.9"
"05007","10","State Government","All sizes",2023,1,"3.5"
"05007","10","Local Government","All sizes",2023,1,"7.3"
"05007","10","Private","All sizes",2023,1,"4.3"
"05009","10","Total Covered","All sizes",2023,1,"8.1"
"05009","10","Federal Government","All sizes",2023,1,"18.5"
"05009","10","State Government","All sizes",2023,1,"2.4"
"05009","10","Local Government","All sizes",2023,1,"13.6"
"05009","10","Private","All sizes",2023,1,"7.1"
"05011","10","Total Covered","All sizes",2023,1,"3.1"
"05011","10","Federal Government","All sizes",2023,1,"19.7"
"05011","10","State Government","All sizes",2023,1,"5.1"
"05011","10","Local Government","All sizes",2023,1,"1.6"
"05011","10","Private","All sizes",2023,1,"3.0"
"05013","10","Total Covered","All sizes",2023,1,"79.3"
"05013","10","Federal Government","All sizes",2023,1,"13.0"
"05013","10","State Government","All sizes",2023,1,"4.9"
"05013","10","Local Government","All sizes",2023,1,"1.8"
"05013","10","Private","All sizes",2023,1,"85.9"
"05015","10","Total Covered","All sizes",2023,1,"7.9"
"05015","10","Federal Government","All sizes",2023,1,"17.2"
"05015","10","State Government","All sizes",2023,1,"5.0"
"05015","10","Local Government","All sizes",2023,1,"7.3"
"05015","10","Private","All sizes",2023,1,"7.9"
"05017","10","Total Covered","All sizes",2023,1,"9.5"
"05017","10","Federal Government","All sizes",2023,1,"18.8"
"05017","10","State Government","All sizes",2023,1,"5.1"
"05017","10","Local Government","All sizes",2023,1,"13.0"
"05017","10","Private","All sizes",2023,1,"8.8"
"05019","10","Total Covered","All sizes",2023,1,"5.0"
"05019","10","Federal Government","All sizes",2023,1,"13.8"
"05019","10","State Government","All sizes",2023,1,"-12.3"
"05019","10","Local Government","All sizes",2023,1,"1.5"
"05019","10","Private","All sizes",2023,1,"7.3"
"05021","10","Total Covered","All sizes",2023,1,"17.9"
"05021","10","Federal Government","All sizes",2023,1,"19.2"
"05021","10","State Government","All sizes",2023,1,"4.4"
"05021","10","Local Government","All sizes",2023,1,"17.4"
"05021","10","Private","All sizes",2023,1,"18.4"
"05023","10","Total Covered","All sizes",2023,1,"10.9"
"05023","10","Federal Government","All sizes",2023,1,"13.2"
"05023","10","State Government","All sizes",2023,1,"2.7"
"05023","10","Local Government","All sizes",2023,1,"8.2"
"05023","10","Private","All sizes",2023,1,"11.4"
"05025","10","Total Covered","All sizes",2023,1,"27.9"
"05025","10","Federal Government","All sizes",2023,1,"35.9"
"05025","10","State Government","All sizes",2023,1,"4.4"
"05025","10","Local Government","All sizes",2023,1,"1.5"
"05025","10","Private","All sizes",2023,1,"38.3"
"05027","10","Total Covered","All sizes",2023,1,"19.2"
"05027","10","Federal Government","All sizes",2023,1,"32.8"
"05027","10","State Government","All sizes",2023,1,"2.1"
"05027","10","Local Government","All sizes",2023,1,"22.1"
"05027","10","Private","All sizes",2023,1,"20.5"
"05029","10","Total Covered","All sizes",2023,1,"4.5"
"05029","10","Federal Government","All sizes",2023,1,"30.4"
"05029","10","State Government","All sizes",2023,1,"7.5"
"05029","10","Local Government","All sizes",2023,1,"1.6"
"05029","10","Private","All sizes",2023,1,"4.7"
"05031","10","Total Covered","All sizes",2023,1,"8.8"
"05031","10","Federal Government","All sizes",2023,1,"13.8"
"05031","10","State Government","All sizes",2023,1,"4.1"
"05031","10","Local Government","All sizes",2023,1,"10.4"
"05031","10","Private","All sizes",2023,1,"8.9"
"05033","10","Total Covered","All sizes",2023,1,"9.6"
"05033","10","Federal Government","All sizes",2023,1,"16.8"
"05033","10","State Government","All sizes",2023,1,"4.6"
"05033","10","Local Government","All sizes",2023,1,"2.1"
"05033","10","Private","All sizes",2023,1,"10.4"
"05035","10","Total Covered","All sizes",2023,1,"11.4"
"05035","10","Federal Government","All sizes",2023,1,"25.6"
"05035","10","State Government","All sizes",2023,1,"-0.6"
"05035","10","Local Government","All sizes",2023,1,"7.3"
"05035","10","Private","All sizes",2023,1,"12.2"
"05037","10","Total Covered","All sizes",2023,1,"4.1"
"05037","10","Federal Government","All sizes",2023,1,"26.6"
"05037","10","State Government","All sizes",2023,1,"0.9"
"05037","10","Local Government","All sizes",2023,1,"0.8"
"05037","10","Private","All sizes",2023,1,"4.6"
"05039","10","Total Covered","All sizes",2023,1,"3.9"
"05039","10","Federal Government","All sizes",2023,1,"14.3"
"05039","10","State Government","All sizes",2023,1,"4.5"
"05039","10","Local Government","All sizes",2023,1,"1.2"
"05039","10","Private","All sizes",2023,1,"4.0"
"05041","10","Total Covered","All sizes",2023,1,"12.2"
"05041","10","Federal Government","All sizes",2023,1,"-6.1"
"05041","10","State Government","All sizes",2023,1,"-2.2"
"05041","10","Local Government","All sizes",2023,1,"2.8"
"05041","10","Private","All sizes",2023,1,"14.8"
"05043","10","Total Covered","All sizes",2023,1,"7.7"
"05043","10","Federal Government","All sizes",2023,1,"27.4"
"05043","10","State Government","All sizes",2023,1,"3.6"
"05043","10","Local Government","All sizes",2023,1,"12.9"
"05043","10","Private","All sizes",2023,1,"6.7"
"05045","10","Total Covered","All sizes",2023,1,"14.2"
"05045","10","Federal Government","All sizes",2023,1,"20.1"
"05045","10","State Government","All sizes",2023,1,"1.5"
"05045","10","Local Government","All sizes",2023,1,"7.2"
"05045","10","Private","All sizes",2023,1,"16.0"
"05047","10","Total Covered","All sizes",2023,1,"18.0"
"05047","10","Federal Government","All sizes",2023,1,"9.4"
"05047","10","State Government","All sizes",2023,1,"2.0"
"05047","10","Local Government","All sizes",2023,1,"7.8"
"05047","10","Private","All sizes",2023,1,"21.0"
"05049","10","Total Covered","All sizes",2023,1,"-10.3"
"05049","10","Federal Government","All sizes",2023,1,"12.8"
"05049","10","State Government","All sizes",2023,1,"4.8"
"05049","10","Local Government","All sizes",2023,1,"4.9"
"05049","10","Private","All sizes",2023,1,"-15.9"
"05051","10","Total Covered","All sizes",2023,1,"10.7"
"05051","10","Federal Government","All sizes",2023,1,"15.2"
"05051","10","State Government","All sizes",2023,1,"4.4"
"05051","10","Local Government","All sizes",2023,1,"8.0"
"05051","10","Private","All sizes",2023,1,"11.0"
"05053","10","Total Covered","All sizes",2023,1,"4.3"
"05053","10","Federal Government","All sizes",2023,1,"29.8"
"05053","10","State Government","All sizes",2023,1,"4.6"
"05053","10","Local Government","All sizes",2023,1,"3.8"
"05053","10","Private","All sizes",2023,1,"4.2"
"05055","10","Total Covered","All sizes",2023,1,"12.6"
"05055","10","Federal Government","All sizes",2023,1,"33.3"
"05055","10","State Government","All sizes",2023,1,"1.1"
"05055","10","Local Government","All sizes",2023,1,"6.4"
"05055","10","Private","All sizes",2023,1,"13.6"
"05057","10","Total Covered","All sizes",2023,1,"6.9"
"05057","10","Federal Government","All sizes",2023,1,"17.9"
"05057","10","State Government","All sizes",2023,1,"2.7"
"05057","10","Local Government","All sizes",2023,1,"10.3"
"05057","10","Private","All sizes",2023,1,"6.7"
"05059","10","Total Covered","All sizes",2023,1,"11.9"
"05059","10","Federal Government","All sizes",2023,1,"27.3"
"05059","10","State Government","All sizes",2023,1,"5.1"
"05059","10","Local Government","All sizes",2023,1,"4.2"
"05059","10","Private","All sizes",2023,1,"13.5"
"05061","10","Total Covered","All sizes",2023,1,"2.5"
"05061","10","Federal Government","All sizes",2023,1,"5.9"
"05061","10","State Government","All sizes",2023,1,"-4.3"
"05061","10","Local Government","All sizes",2023,1,"8.0"
"05061","10","Private","All sizes",2023,1,"2.0"
"05063","10","Total Covered","All sizes",2023,1,"5.6"
"05063","10","Federal Government","All sizes",2023,1,"12.3"
"05063","10","State Government","All sizes",2023,1,"4.1"
"05063","10","Local Government","All sizes",2023,1,"7.1"
"05063","10","Private","All sizes",2023,1,"5.5"
"05065","10","Total Covered","All sizes",2023,1,"12.6"
"05065","10","Federal Government","All sizes",2023,1,"28.4"
"05065","10","State Government","All sizes",2023,1,"5.0"
"05065","10","Local Government","All sizes",2023,1,"4.5"
"05065","10","Private","All sizes",2023,1,"16.3"
"05067","10","Total Covered","All sizes",2023,1,"11.6"
"05067","10","Federal Government","All sizes",2023,1,"20.8"
"05067","10","State Government","All sizes",2023,1,"9.1"
"05067","10","Local Government","All sizes",2023,1,"7.8"
"05067","10","Private","All sizes",2023,1,"12.3"
"05069","10","Total Covered","All sizes",2023,1,"7.8"
"05069","10","Federal Government","All sizes",2023,1,"11.8"
"05069","10","State Government","All sizes",2023,1,"3.3"
"05069","10","Local Government","All sizes",2023,1,"9.3"
"05069","10","Private","All sizes",2023,1,"8.0"
"05071","10","Total Covered","All sizes",2023,1,"5.4"
"05071","10","Federal Government","All sizes",2023,1,"6.4"
"05071","10","State Government","All sizes",2023,1,"4.7"
"05071","10","Local Government","All sizes",2023,1,"2.2"
"05071","10","Private","All sizes",2023,1,"5.8"
"05073","10","Total Covered","All sizes",2023,1,"0.2"
"05073","10","Federal Government","All sizes",2023,1,"25.3"
"05073","10","State Government","All sizes",2023,1,"4.7"
"05073","10","Local Government","All sizes",2023,1,"2.9"
"05073","10","Private","All sizes",2023,1,"-2.4"
"05075","10","Total Covered","All sizes",2023,1,"3.8"
"05075","10","Federal Government","All sizes",2023,1,"26.9"
"05075","10","State Government","All sizes",2023,1,"4.8"
"05075","10","Local Government","All sizes",2023,1,"11.3"
"05075","10","Private","All sizes",2023,1,"0.9"
"05077","10","Total Covered","All sizes",2023,1,"9.7"
"05077","10","Federal Government","All sizes",2023,1,"3.0"
"05077","10","State Government","All sizes",2023,1,"5.0"
"05077","10","Local Government","All sizes",2023,1,"24.0"
"05077","10","Private","All sizes",2023,1,"8.8"
"05079","10","Total Covered","All sizes",2023,1,"15.4"
"05079","10","Federal Government","All sizes",2023,1,"12.9"
"05079","10","State Government","All sizes",2023,1,"5.1"
"05079","10","Local Government","All sizes",2023,1,"-1.6"
"05079","10","Private","All sizes",2023,1,"24.2"
"05081","10","Total Covered","All sizes",2023,1,"9.2"
"05081","10","Federal Government","All sizes",2023,1,"9.5"
"05081","10","State Government","All sizes",2023,1,"-1.5"
"05081","10","Local Government","All sizes",2023,1,"10.4"
"05081","10","Private","All sizes",2023,1,"9.2"
"05083","10","Total Covered","All sizes",2023,1,"5.1"
"05083","10","Federal Government","All sizes",2023,1,"17.0"
"05083","10","State Government","All sizes",2023,1,"5.1"
"05083","10","Local Government","All sizes",2023,1,"-2.0"
"05083","10","Private","All sizes",2023,1,"6.0"
"05085","10","Total Covered","All sizes",2023,1,"12.8"
