"state_name","county_name","year","qtr","total_establishments","total_employment","total_wages","avg_weekly_wage"
"Kentucky","Clay County",2023,1,"812","8038.0000000000000000","86576402","828.53"
"Texas","Milam County",2023,1,"1020","11933.3333333333333334","147530234","950.99"
"Ohio","Ashtabula County",2023,1,"4466","58429.3333333333340000","677879990","892.44"
"Montana","Toole County",2023,1,"486","3631.3333333333333334","47226114","1000.40"
"Idaho","Clark County",2023,1,"96","549.3333333333333334","8741030","1224.01"
"Idaho","Valley County",2023,1,"1686","10426.6666666666666667","124057162","915.24"
"Nebraska","Keya Paha County",2023,1,"68","233.33333333333333330000","1780520","586.98"
"Idaho","Benewah County",2023,1,"800","6650.0000000000000000","91914772","1063.21"
"North Carolina","Chowan County",2023,1,"842","10196.6666666666666667","110267782","831.85"
"Minnesota","Goodhue County",2023,1,"2726","41439.3333333333339999","624528780","1159.30"
"Georgia","Heard County",2023,1,"368","4412.6666666666666666","68754686","1198.55"
"Texas","Gaines County",2023,1,"1400","13454.0000000000000000","227336516","1299.79"
"South Dakota","Minnehaha County",2023,1,"19356","264529.3333333333333334","4231484018","1230.48"
"Missouri","Christian County",2023,1,"4506","39393.3333333333340000","393647364","768.67"
"Missouri","Chariton County",2023,1,"546","3666.0000000000000000","35346294","741.67"
"Georgia","Franklin County",2023,1,"1178","15665.9999999999999999","179034700","879.09"
"Kansas","Riley County",2023,1,"4040","60109.9999999999996667","757815804","969.78"
"Wisconsin","Lafayette County",2023,1,"954","9834.6666666666666667","115122466","900.44"
"Kansas","Republic County",2023,1,"428","3827.3333333333333333","35035440","704.15"
"Nevada","Storey County",2023,1,"484","38172.6666666666666667","701100346","1412.81"
"Minnesota","Chippewa County",2023,1,"860","10334.6666666666666666","133900556","996.65"
"Mississippi","Copiah County",2023,1,"974","12662.6666666666666666","118867302","722.09"
"Texas","Reagan County",2023,1,"310","3356.6666666666666667","66532254","1524.69"
"North Carolina","Duplin County",2023,1,"2408","38074.6666666666660000","446950720","902.98"
"Indiana","Rush County",2023,1,"862","9582.6666666666666666","115611756","928.05"
"Virginia","Henry County",2023,1,"3996","31702.6666666666660001","343096252","832.49"
"Idaho","Lemhi County",2023,1,"834","5056.6666666666666666","60230920","916.25"
"South Carolina","Laurens County",2023,1,"2000","41612.0000000000000000","514533428","951.16"
"Oklahoma","Osage County",2023,1,"1136","14564.6666666666666666","167924138","886.89"
"West Virginia","Jefferson County",2023,1,"3470","31347.9999999999999999","452578596","1110.56"
"Illinois","Coles County",2023,1,"2042","42481.33333333333400000000","563928373","1021.13"
"Nevada","Churchill County",2023,1,"1274","17429.3333333333333334","257964852","1138.51"
"Nebraska","Blaine County",2023,1,"46","250.00000000000000000000","2453264","754.85"
"Michigan","Alpena County",2023,1,"1926","23676.0000000000000001","284753400","925.16"
"Indiana","Fountain County",2023,1,"760","9958.0000000000000000","110321570","852.21"
"Indiana","Huntington County",2023,1,"1940","27588.6666666666663333","326163732","909.41"
"Ohio","Williams County",2023,1,"1828","33153.3333333333336666","428618278","994.49"
"Oklahoma","McCurtain County",2023,1,"1698","24777.3333333333333334","262887320","816.15"
"Louisiana","East Carroll Parish",2023,1,"358","2918.6666666666666667","30396960","801.13"
"Texas","DeWitt County",2023,1,"1202","14630.6666666666666667","209372028","1100.81"
"Kansas","Sheridan County",2023,1,"246","1980.6666666666666666","21836054","848.05"
"Mississippi","Rankin County",2023,1,"8796","131375.3333333333340000","1695265106","992.61"
"Iowa","Pocahontas County",2023,1,"546","5450.0000000000000000","68055532","960.56"
"Virginia","Northumberland County",2023,1,"908","4331.9999999999999999","46710156","829.43"
"Oregon","Hood River County",2023,1,"3056","27240.0000000000000001","352414178","995.18"
"Montana","Wheatland County",2023,1,"230","1142.6666666666666667","10768324","724.91"
"Kentucky","Green County",2023,1,"450","3596.0000000000000001","35703966","763.75"
"Michigan","Luce County",2023,1,"400","3411.3333333333333333","38344874","864.65"
"Mississippi","Coahoma County",2023,1,"1184","13094.6666666666666667","133700672","785.41"
"Kansas","Marion County",2023,1,"694","7468.0000000000000000","70450134","725.66"
"Indiana","Scott County",2023,1,"844","15402.6666666666666666","184464094","921.24"
"Georgia","Wilcox County",2023,1,"236","2236.0000000000000000","20554242","707.11"
"Indiana","Clinton County",2023,1,"1278","22532.0000000000000000","286503868","978.11"
"Indiana","Boone County",2023,1,"4730","82888.0000000000003334","1102694838","1023.34"
"Indiana","Benton County",2023,1,"432","4310.0000000000000000","54279302","968.75"
"Pennsylvania","Fulton County",2023,1,"642","10242.0000000000000000","128404690","964.39"
"South Carolina","Dorchester County",2023,1,"6248","77738.6666666666660000","970241964","960.06"
"Kansas","Haskell County",2023,1,"298","3248.0000000000000000","37796676","895.15"
"Missouri","Bollinger County",2023,1,"494","3621.3333333333333334","34867434","740.64"
"Virginia","Greene County",2023,1,"1268","7792.0000000000000001","82284448","812.32"
"Michigan","Manistee County",2023,1,"1286","11049.66666666666666670000","142295726","990.60"
"North Dakota","Kidder County",2023,1,"250","1356.6666666666666666","15158368","859.48"
"Indiana","Sullivan County",2023,1,"754","11529.9999999999999999","152163328","1015.17"
"Texas","Deaf Smith County",2023,1,"974","16666.0000000000000001","222932210","1028.96"
"Virginia","Norton city",2023,1,"492","5982.6666666666666667","68900436","885.90"
"Mississippi","Forrest County",2023,1,"3892","79506.6666666666663333","959958920","928.76"
"North Dakota","Grant County",2023,1,"204","1189.3333333333333333","13455432","870.26"
"Virginia","Lee County",2023,1,"1252","8136.6666666666666667","84039868","794.50"
"South Dakota","Harding County",2023,1,"140","824.0000000000000000","10108334","943.65"
"North Carolina","Franklin County",2023,1,"3114","26634.0000000000000000","369226734","1066.38"
"Virginia","Warren County",2023,1,"2630","26840.0000000000000001","327163838","937.65"
"North Dakota","Steele County",2023,1,"168","1024.0000000000000001","15286134","1148.30"
"Texas","Freestone County",2023,1,"786","9359.3333333333333334","120674908","991.81"
"Idaho","Caribou County",2023,1,"610","7026.0000000000000000","113995052","1248.06"
"Kansas","Jefferson County",2023,1,"812","7390.6666666666666667","87445596","910.15"
"Illinois","Stephenson County",2023,1,"2046","33325.3333333333340000","437680290","1010.27"
"Texas","Hutchinson County",2023,1,"956","15886.6666666666666666","329314770","1594.54"
"Texas","Hall County",2023,1,"268","1580.6666666666666667","13316766","648.06"
"Virginia","Patrick County",2023,1,"1216","8237.3333333333333334","77216286","721.07"
"Wisconsin","Juneau County",2023,1,"1368","18248.0000000000000000","224322286","945.61"
"Texas","Tyler County",2023,1,"698","8043.9999999999999999","92530884","884.85"
"Indiana","Washington County",2023,1,"978","12154.0000000000000000","124898904","790.49"
"Kansas","Lane County",2023,1,"174","1238.0000000000000000","12765440","793.18"
"Pennsylvania","Dauphin County",2023,1,"15226","365835.3333333333340000","6475432810","1361.57"
"Ohio","Huron County",2023,1,"2828","41977.3333333333336667","521424872","955.51"
"Mississippi","Neshoba County",2023,1,"1130","22851.3333333333333335","301534638","1015.04"
"Texas","Fisher County",2023,1,"240","1669.3333333333333333","21178600","975.91"
"Minnesota","McLeod County",2023,1,"2046","30985.9999999999996667","423770516","1052.01"
"Iowa","Henry County",2023,1,"1266","17468.0000000000000000","236640458","1042.08"
"North Carolina","Clay County",2023,1,"682","4263.3333333333333334","47531096","857.60"
"Kansas","Crawford County",2023,1,"2088","35352.6666666666659999","384997830","837.71"
"Louisiana","Rapides Parish",2023,1,"8062","111315.3333333333336667","1356681702","937.52"
"Ohio","Logan County",2023,1,"2062","38175.9999999999996667","475672550","958.46"
"Pennsylvania","Westmoreland County",2023,1,"18402","256419.3333333333333333","3606697582","1081.97"
"Texas","Reeves County",2023,1,"962","14175.3333333333333334","293162812","1590.86"
"Georgia","Murray County",2023,1,"1106","16293.3333333333333334","171992030","812.00"
"Texas","Culberson County",2023,1,"218","2942.0000000000000000","67352366","1761.03"
"Texas","Jackson County",2023,1,"854","11321.3333333333333333","153368468","1042.07"
"Virginia","Henrico County",2023,1,"27578","371943.9999999999996666","6868830212","1420.57"
"Wisconsin","Price County",2023,1,"846","10513.3333333333333334","122913126","899.32"
"Texas","Maverick County",2023,1,"1884","36800.6666666666663333","373360242","780.42"
"Texas","Bastrop County",2023,1,"3620","42065.9999999999996666","525971574","961.81"
"Minnesota","Todd County",2023,1,"1264","13102.0000000000000001","164130078","963.62"
"Georgia","Walker County",2023,1,"1792","29468.6666666666663333","315553870","823.70"
"Virginia","Colonial Heights city",2023,1,"1690","19348.6666666666666666","202953364","806.87"
"New Mexico","DoÐa Ana County",2023,1,"10988","152402.6666666666666666","1801975980","909.52"
"Wisconsin","Green County",2023,1,"2232","29486.0000000000000000","371322010","968.70"
"Texas","Pecos County",2023,1,"932","11173.3333333333333335","181546820","1249.86"
"Oregon","Gilliam County",2023,1,"302","1930.0000000000000000","27671112","1102.87"
"Montana","Jefferson County",2023,1,"940","4980.6666666666666667","64836700","1001.36"
"South Carolina","Saluda County",2023,1,"572","9677.3333333333333333","106635698","847.62"
"Texas","Stephens County",2023,1,"604","6514.0000000000000000","71590378","845.40"
"Texas","Val Verde County",2023,1,"1902","38102.6666666666660000","417590152","843.05"
"Utah","Box Elder County",2023,1,"3184","46695.3333333333336667","709337118","1168.52"
"Idaho","Minidoka County",2023,1,"1490","17062.6666666666666667","198326234","894.11"
"New York","Suffolk County",2023,1,"110946","1288169.3333333333326667","24394055198","1456.69"
"Tennessee","Polk County",2023,1,"642","4954.6666666666666666","48805362","757.72"
"Minnesota","Swift County",2023,1,"720","7189.3333333333333333","109904696","1175.94"
"Nebraska","Sioux County",2023,1,"56","365.3333333333333334","3462272","729.00"
"Wisconsin","Kewaunee County",2023,1,"1054","12973.3333333333333334","146122474","866.41"
"North Dakota","Richland County",2023,1,"1338","15449.3333333333333333","199852134","995.07"
"Iowa","Wright County",2023,1,"948","11445.3333333333333334","156527652","1052.01"
"Washington","Benton County",2023,1,"10800","187541.3333333333333333","3140359368","1288.07"
"South Carolina","Chesterfield County",2023,1,"1504","29023.3333333333336667","340811728","903.28"
"Mississippi","Adams County",2023,1,"1622","19689.3333333333333334","197148918","770.23"
"Louisiana","Lafourche Parish",2023,1,"4342","67490.6666666666660000","1091321442","1243.84"
"Kansas","Pottawatomie County",2023,1,"1324","19185.3333333333333334","234794940","941.40"
"Pennsylvania","Perry County",2023,1,"1804","15434.0000000000000001","154429186","769.68"
"Missouri","Cape Girardeau County",2023,1,"5796","82351.3333333333340000","1046448706","977.47"
"Wyoming","Campbell County",2023,1,"3970","49170.0000000000000000","848614750","1327.60"
"Montana","Valley County",2023,1,"716","5621.3333333333333334","63902424","874.45"
"North Carolina","Polk County",2023,1,"1344","10668.6666666666666667","115749892","834.58"
"Texas","Ector County",2023,1,"8438","154276.6666666666666667","2866363908","1429.18"
"South Dakota","Perkins County",2023,1,"278","2195.3333333333333333","21727558","761.32"
"Wisconsin","Portage County",2023,1,"3718","60735.00000000000033330000","899459436","1139.20"
"North Carolina","Orange County",2023,1,"10670","152990.0000000000003333","2938141116","1477.29"
"Georgia","Dade County",2023,1,"602","7992.0000000000000001","86046392","828.20"
"Michigan","Crawford County",2023,1,"602","7862.6666666666666667","98867042","967.25"
"Wisconsin","Douglas County",2023,1,"2296","32076.0000000000000000","442701106","1061.66"
"Minnesota","Isanti County",2023,1,"1930","23038.0000000000000000","278574130","930.15"
"Wisconsin","Polk County",2023,1,"2460","32088.0000000000003333","374007246","896.59"
"Texas","Young County",2023,1,"1254","13516.0000000000000001","185449824","1055.44"
"West Virginia","Summers County",2023,1,"490","4497.9999999999999999","45706256","781.65"
"Texas","Potter County",2023,1,"8094","152758.6666666666660000","2158837750","1087.10"
"Ohio","Montgomery County",2023,1,"26352","489028.0000000000000000","7496657614","1179.21"
"Utah","Emery County",2023,1,"526","7235.3333333333333334","94629826","1006.07"
"Kansas","Pawnee County",2023,1,"406","5044.0000000000000000","60834752","927.76"
"Indiana","Fulton County",2023,1,"952","12336.6666666666666666","140174836","874.04"
"Pennsylvania","Mifflin County",2023,1,"2130","31742.6666666666660000","390549196","946.43"
"South Dakota","Hughes County",2023,1,"1874","21509.3333333333333334","308034188","1101.61"
"Oklahoma","Cimarron County",2023,1,"204","1336.0000000000000000","13288242","765.10"
"Michigan","Jackson County",2023,1,"6612","111470.6666666666663334","1729387332","1193.41"
"Wyoming","Hot Springs County",2023,1,"534","3892.6666666666666666","43138966","852.47"
"South Carolina","Florence County",2023,1,"7190","135894.0000000000003334","1707513690","966.54"
"Maryland","Washington County",2023,1,"7078","123610.6666666666660000","1691544870","1052.65"
"Florida","Flagler County",2023,1,"6652","54084.6666666666666666","635593406","903.99"
"Tennessee","Warren County",2023,1,"1926","25809.3333333333333334","305257296","909.80"
"Texas","Crosby County",2023,1,"382","2304.6666666666666666","28306466","944.79"
"Minnesota","Cottonwood County",2023,1,"902","11784.0000000000000000","133194626","869.46"
"Michigan","Oakland County",2023,1,"93952","1427566.6666666666660000","27674627422","1491.22"
"Florida","Liberty County",2023,1,"270","3760.0000000000000000","44745378","915.41"
"Georgia","Floyd County",2023,1,"4820","86019.9999999999996666","1081874952","967.46"
"Virginia","Nelson County",2023,1,"1430","8123.3333333333333334","90004798","852.29"
"New Mexico","Sierra County",2023,1,"776","6508.6666666666666666","68506720","809.65"
"Tennessee","Hardeman County",2023,1,"772","12828.6666666666666666","160772906","964.02"
"Texas","Brown County",2023,1,"1876","30540.0000000000000000","358977104","904.18"
"Texas","Jack County",2023,1,"508","4995.3333333333333333","73744816","1135.60"
"Oklahoma","Murray County",2023,1,"760","9544.6666666666666667","98265028","791.94"
"Kentucky","Bullitt County",2023,1,"3302","58176.6666666666660000","723580026","956.74"
"Illinois","Kane County",2023,1,"25386","387041.66666666666700000000","5851349459","1162.93"
